"Lien_E";"Actifs";"Non_actifs";"Portabilite";"Max_regroup1";"Max_regroup4";"Max_regroup2";"Max_regroup3";"Base";"Option";"Remb_rc_2018";"Remb_ro_2018";"Qte_acte_2018";"Remb_rc_2019";"Remb_ro_2019";"Qte_acte_2019";"Remb_rc_2020";"Remb_ro_2020";"Qte_acte_2020";"Remb_rc_2021";"Remb_ro_2021";"Qte_acte_2021";"Remb_rc_2022";"Remb_ro_2022";"Qte_acte_2022";"Dentaire_2018";"Maladie_2018";"Vie_2018";"Hospitalisation_2018";"Optique_2018";"Dentaire_2019";"Maladie_2019";"Vie_2019";"Hospitalisation_2019";"Optique_2019";"Dentaire_2020";"Maladie_2020";"Vie_2020";"Hospitalisation_2020";"Optique_2020";"Dentaire_2021";"Maladie_2021";"Vie_2021";"Hospitalisation_2021";"Optique_2021";"Dentaire_2022";"Maladie_2022";"Vie_2022";"Hospitalisation_2022";"Optique_2022"
"815";0;1897992;0;"1_ERCAC";"66";"2_Affaires_directes";"3_Sante";1897992;0;3469.70988801451;2966.38;2207;3186.85479145116;12441.86;2367;6223.66690050615;2164.33;2626;5109.61569880005;2796.72;1339;1908.84117939081;6683.49;2369;50;10895;0;60;30;0;11785;0;20;30;0;7990;0;5140;0;0;5680;0;1015;0;40;11795;0;10;0
"816";0;716701;0;"1_ERCAC";"66";"2_Affaires_directes";"3_Sante";716701;0;1736.80022728027;1857.13;1461;2150.4229503741;2912.77;1546;703.273540607364;1262.33;813;1891.76578904606;1433.27;1251;1210.32640316249;1569.13;400;50;7200;0;40;15;25;7655;0;35;15;0;3345;0;720;0;20;6020;0;200;15;20;1960;0;20;0
"817";0;14825102;0;"1_ERCAC";"66";"2_Affaires_directes";"3_Sante";14825102;0;12708.3922981265;11312.74;7390;13991.5726834122;11885.65;7589;14043.8773113945;9666.81;7743;19884.0441196106;23994.06;10524;11355.6881245072;9034.24;5161;95;35045;0;1690;120;275;36795;0;770;105;240;38060;0;355;60;140;52045;0;330;105;90;25420;0;220;75
"818";0;7316974;0;"1_ERCAC";"66";"2_Affaires_directes";"3_Sante";7316974;0;4954.49339714834;7538.53;3231;7369.58400218572;7621.36;6031;6296.30234694868;7026.42;4364;6104.46864265522;5885.03;3129;4300.42665070204;5312.05;1816;55;15965;0;120;15;100;29910;0;105;40;55;21705;0;10;50;75;15515;0;25;30;15;9005;0;50;10
"819";414672650;0;0;"1_ERCAC";"66";"2_Affaires_directes";"3_Sante";414672650;0;116073.525984389;138108.87;50129;129506.424106935;170154.81;52321;118904.432179469;106964.08;53720;117297.580104629;136975.29;58229;63835.8935345591;162227.84;61131;990;220740;0;28375;540;1010;229260;0;30825;510;710;236255;0;31315;320;635;255395;0;34760;355;640;299420;0;5335;260
"82";0;1180852;0;"1_ER66";"3";"2_Affaires_directes";"3_Sante";1180852;0;5333.02361335339;2233.79;977;3044.49624649184;3144.78;2219;11075.7324916473;4744.53;958;4886.80818418373;8446.72;1436;2470.76041052064;2531.52;1044;280;4560;0;25;20;40;10980;0;25;50;340;4425;0;15;10;45;7025;0;110;0;10;5170;0;30;10
"820";0;422705;0;"1_ERCAC";"66";"2_Affaires_directes";"3_Sante";422705;0;9790.7352988679;5000.33;4732;4008.04352910617;146.72;143;371.100725007727;128.79;33;1348.26977867519;900.71;62;332.40916788277;5.46;3;25;22015;0;1620;0;10;35;0;670;0;0;90;0;75;0;0;180;0;130;0;0;0;0;0;15
"821";115391612;478302636;0;"1_ERCAC";"66";"2_Affaires_directes";"3_Sante";593694248;0;102158.774908952;116547.74;51594;101864.224857808;131363.95;53435;84983.6691458585;91172.17;48910;100874.43573452;90034.23;42235;53354.9955368634;63983.1;24039;2330;243585;0;11505;550;2570;260125;0;3810;670;865;228305;0;14920;460;1415;200185;0;9095;480;1080;118085;0;870;160
"822";285192;0;0;"1_ERCAC";"66";"2_Affaires_directes";"3_Sante";285192;0;338.10316766921;768.77;79;2365.12037154221;2213.3;540;503.46261234442;887.65;1223;896.759385406672;1326.1;826;404.788186326577;10602.96;128;30;365;0;0;0;5;2630;0;20;45;0;6115;0;0;0;25;3315;0;790;0;35;605;0;0;0
"823";0;416361;0;"1_ERCAC";"66";"2_Affaires_directes";"3_Sante";416361;0;1652.14964069071;913.39;903;595.786027356436;972.65;1181;635.35260466377;535.19;595;1880.30338134902;3987.25;1442;1051.91496749036;483.37;356;50;4440;0;0;25;20;5885;0;0;0;15;2960;0;0;0;45;7100;0;55;10;0;1755;0;0;25
"824";0;10910617;0;"1_ERCAC";"66";"2_Affaires_directes";"3_Sante";10910617;0;11325.2060390572;16777.78;8294;14958.6418084531;16416.8;11255;9279.48510998098;11978.04;6935;7621.15256611126;9912.58;5869;2923.18159945975;3776.72;1426;250;38400;0;2690;130;210;54895;5;1115;50;330;33415;0;855;75;175;27220;0;1935;15;40;7080;0;0;10
"825";0;1103720773;0;"1_ERCAC";"66";"2_Affaires_directes";"3_Sante";1103720773;0;277196.224016808;408380.53;136185;232293.866509224;305380.38;123925;222240.417640418;202987.87;94440;229812.870556307;228045.44;101581;149194.57893684;200034.63;79916;2480;657485;0;20110;850;2600;591275;0;24790;960;2725;458285;0;10305;885;2675;494365;0;9880;985;1520;377355;0;20205;500
"826";0;270432;0;"1_ERCAC";"66";"2_Affaires_directes";"3_Sante";270432;0;1375.58555174777;708.32;669;1365.44886040989;1001.05;578;867.785583123462;841.75;405;456.099219422121;653.27;571;1352.51134686168;1865.56;594;25;3260;0;0;60;15;2845;0;0;30;15;2010;0;0;0;0;2855;0;0;0;10;2960;0;0;0
"827";303794658;0;0;"1_ERCAC";"66";"2_Affaires_directes";"3_Sante";303794658;0;74437.7060036189;133817.78;38581;81699.3884794754;123954.26;38934;81823.4825757011;96638.73;34677;92149.7543992211;116026.55;53500;75744.1318762421;211355.81;72019;690;168950;0;22900;365;495;182295;0;11505;375;580;151455;0;21080;270;705;253270;0;13190;335;415;352140;0;7300;240
"828";195594446;8194109;14472712;"1_ERCAC";"68";"2_Affaires_directes";"3_Sante";218261267;0;41463.6405137607;38135.16;23628;51390.4079201201;44730.36;27744;48461.0978373504;45666.17;24000;63924.2693654541;78999.87;22318;37275.1206298569;34621.77;8727;2275;114810;10;480;565;2350;125590;5;10110;665;5440;108070;0;6000;490;5140;98590;10;7390;460;2460;40315;5;580;275
"829";0;101798;0;"1_ERCAC";"66";"2_Affaires_directes";"3_Sante";101798;0;692.398992687223;651.97;239;408.93532326959;972.94;739;273.468090756936;480.39;848;883.427146331466;741.25;369;606.265076415523;112.68;18;25;1170;0;0;0;25;3115;0;555;0;20;4220;0;0;0;75;1770;0;0;0;0;60;0;0;30
"83";3463593;0;0;"1_ER66";"17";"2_Affaires_directes";"3_Sante";3463593;0;5960.64581485833;7056.05;5413;9487.60615952786;10770.87;6407;2760.57550650821;2607.06;1776;1529.99802371512;1655.68;1366;586.382083595868;1022.27;1299;1635;25360;0;15;55;1100;30610;0;230;95;570;8225;0;60;25;30;6735;0;35;30;0;6495;0;0;0
"830";2875668;952983;0;"1_ERCAC";"5";"2_Affaires_directes";"3_Sante";3828651;0;0;0;0;0;0;0;11616.682151602;9740.26;7527;8528.88705700418;11776.36;5791;2193.11257518389;3078.57;3401;0;0;0;0;0;0;0;0;0;0;57;21666;0;795;63;114;17097;0;90;72;21;10161;0;3;18
"831";0;454836;0;"1_ERCAC";"66";"2_Affaires_directes";"3_Sante";454836;0;3042.39632846602;5154;1915;2684.87939307856;2557.91;1531;5533.11299083086;476.26;407;68.6772220717599;363.62;344;762.805171586983;3491.78;1031;0;9270;0;305;0;0;7340;0;315;0;0;1245;0;790;0;0;1720;0;0;0;0;5155;0;0;0
"832";24440156;3504124;1330680;"1_ERCAC";"5";"2_Affaires_directes";"3_Sante";29274960;0;21870.3123122022;24923.52;11188;25313.6519626697;29637.67;10528;21117.6650694876;19804.31;9030;24602.1474479097;22645.27;9287;13727.4029144494;10563.81;4323;1290;54080;5;290;275;2290;49170;5;890;285;1800;42625;0;495;230;1605;43370;0;1155;305;970;20480;0;40;125
"833";111542350;3874629;9745279;"1_ERCAC";"66";"2_Affaires_directes";"3_Sante";125162258;0;35711.022839068;41596.73;18852;34052.5143409183;47972.49;44435;32474.6119954167;29848.74;19482;31412.869963702;28403.22;21842;25046.9323083614;20215.64;12802;2185;88640;10;3145;280;2505;216435;5;2985;245;2390;87510;10;7155;345;2210;102040;10;4615;335;1820;61720;5;240;225
"834";964748;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";964748;0;2575.21265101044;2716.56;1301;3908.10033713192;3845.91;2415;1256.69408415899;1949.46;891;1468.75219757192;1403.99;864;748.203371689434;887;138;1250;5230;0;5;20;1100;10835;0;85;55;575;3875;0;0;5;270;3995;0;20;35;30;635;0;20;5
"835";136350;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";136350;0;746.205972548297;1110.67;276;752.273552017303;1101.16;291;710.583292721225;1192.15;361;1405.11641005642;1982.3;240;646.612667714882;883.92;347;45;1335;0;0;0;45;1410;0;0;0;55;1735;0;0;15;65;1135;0;0;0;10;1695;0;30;0
"836";74715;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";74715;0;384.14691529159;611.34;103;392.242361634184;578.51;370;317.737770293146;465.95;154;313.347685312164;481.03;140;260.611753968927;440.54;112;0;515;0;0;0;0;1835;0;0;15;0;770;0;0;0;0;700;0;0;0;0;560;0;0;0
"837";1200344;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";1200344;0;354.163831885549;622.6;461;231.700636424536;377.68;419;1020.80572461328;1644.7;709;8281.8895864987;11800.52;6418;5305.52399644524;6239.24;3317;0;90;0;2215;0;0;2080;0;0;15;0;3520;0;25;0;0;32090;0;0;0;0;16585;0;0;0
"838";442221;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";442221;0;3058.87402950258;1905.84;1798;2573.24950997933;2184.12;1992;2202.64434400122;1792.66;1284;19.190881858665;39.21;9;0;0;0;0;7044;0;136;12;48;7868;0;52;0;0;5104;0;24;8;0;36;0;0;0;0;0;0;0;0
"839";302148;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";302148;0;792.524409562443;1214.84;744;945.037167911584;1648.47;446;778.724776582627;1268.78;751;556.984166945979;901.96;265;1588.36994873782;4401.81;83;0;3690;0;15;15;10;2220;0;0;0;0;3755;0;0;0;5;1320;0;0;0;0;400;0;15;0
"84";15687;0;0;"1_ER66";"17";"2_Affaires_directes";"3_Sante";15687;0;1278.27103327022;1413.42;566;0;0;0;54.0554290611176;99.75;14;0;0;0;9.2335879967436;17.5;1;0;1680;0;3;15;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;3;0;0;0
"840";240;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";240;0;33.16;58.36;11;42.7026798548443;94.25;29;0;0;0;0;0;0;0;0;0;4;18;0;0;0;4;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"841";48708;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";48708;0;646.904755732912;688.86;624;59.587568936727;126.69;78;317.895574791176;184.37;179;139.455704459358;265.6;158;242.141886972413;493.34;68;5;3040;0;75;0;0;390;0;0;0;5;840;0;50;0;0;790;0;0;0;20;320;0;0;0
"842";502029;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";502029;0;432.360180686246;789.15;258;5416.97788516207;17342.5;500;1139.78747762638;1831.64;1179;1304.61025110693;2136.77;1532;146.716385988334;1760.83;680;5;1265;0;20;0;0;2240;0;260;0;0;5895;0;0;0;0;7660;0;0;0;0;3400;0;0;0
"843";5856480;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";5856480;0;6783.32459826683;10225.3;5675;5051.75111686847;7703.7;3663;5580.68801641198;7206.91;2688;6106.67353162501;6562.38;3132;5774.40119840761;4477.58;2272;120;28125;0;75;55;100;18165;0;35;15;95;13240;0;45;60;80;15525;0;40;15;15;10735;0;595;15
"844";14;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";14;0;13.02;3.6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"845";256626;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";256626;0;880.555704665932;912.94;196;1490.55512002623;1174.19;356;1579.36560412246;1676.47;377;1188.08913890507;1188.13;255;841.492288756146;2072.12;430;10;970;0;0;0;15;1600;0;150;15;50;1820;0;0;15;35;1215;0;10;15;15;2095;0;40;0
"846";4;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";4;0;0;0;0;6.63226872478956;1.17;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"847";7201;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";7201;0;93.2008983306741;168.19;14;54.2561240971313;33.71;10;101.739829468422;115.98;4;502.056779414387;855.82;351;0;0;0;24;20;0;0;12;0;16;0;0;24;16;0;0;0;0;20;1384;0;0;0;0;0;0;0;0
"848";1592801;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";1592801;0;3280.5746305271;4057.48;2525;4050.29473610099;5692.58;2209;2227.14845852755;3161;3942;1493.82669370433;2166.82;1479;843.281356012254;1208.08;1304;35;12545;0;30;15;10;10900;0;60;75;25;19665;0;5;15;10;7385;0;0;0;30;6490;0;0;0
"849";264520;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";264520;0;565.040580499465;485.97;305;645.399589793778;492.63;744;1244.31008677999;1244.65;1595;74.1888570481172;1037.77;381;18.8946095824963;2372.48;865;10;1515;0;0;0;10;3640;0;40;30;5;7905;0;65;0;5;1900;0;0;0;0;4325;0;0;0
"85";0;717487;0;"1_ER66";"3";"2_Affaires_directes";"3_Sante";717487;0;1386.68829829298;1920.13;1594;1529.86721706558;1627.16;1030;2096.28663169099;1779.57;844;2480.52213658133;1885.65;1240;803.999285503121;1126.06;769;20;6240;0;1710;0;45;5070;0;5;30;65;4155;0;0;0;35;6165;0;0;0;15;3830;0;0;0
"850";7430700;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";7430700;0;9952.24783651104;8724.61;4471;9122.02375882871;9855.6;5234;9589.26308407079;9443.77;5828;10747.8553124239;10944.67;6668;11518.3625114865;9208.73;2568;155;21345;0;795;60;115;24755;0;1220;80;140;28590;0;410;0;295;31215;0;1790;40;140;12525;0;155;20
"851";1043532;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";1043532;0;1313.03290293299;1480.28;768;2361.34458585364;2846.41;2211;2844.04430174645;2774.3;1522;1694.22352859967;2218.87;2437;1582.97700499458;1375.93;1344;10;3800;0;15;15;20;10990;0;0;45;65;7505;0;0;40;10;12170;0;0;5;25;6660;0;35;0
"852";774258;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";774258;0;606.561171749264;907.62;265;769.449138665044;1097;1165;1158.29712982928;1212.44;1163;434.049183083332;2136.86;1477;479.367056737391;4964.61;1932;15;1295;0;15;0;20;5800;0;5;0;10;5735;0;55;15;5;7380;0;0;0;15;9645;0;0;0
"853";13155540;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";13155540;0;12465.9889929494;16102.86;7671;13164.7917752429;15910.99;9050;13548.981210491;16375.59;9444;11130.9397381433;22748.76;7379;4329.4526628699;9129.04;4588;295;37810;0;120;130;145;44800;0;160;145;160;46665;0;265;130;150;35405;0;1265;75;65;22825;0;40;10
"854";0;60907920;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";60907920;0;34002.7754570027;49150.08;22172;28991.4720083552;34936.09;20370;34199.300971494;35419.56;19266;31963.9907468717;54787.81;24523;17901.7029973311;60464.68;23413;355;104895;0;5460;150;230;98955;0;2445;220;590;94635;0;965;140;325;118665;0;3460;165;245;115880;0;915;25
"856";282064;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";282064;0;2166.59087834557;1960.88;2227;2120.05632376399;1787.38;1369;547.87666896979;842.17;552;0;0;0;0;0;0;27;6636;0;0;18;39;4059;0;0;9;3;1653;0;0;0;0;0;0;0;0;0;0;0;0;0
"857";697533;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";697533;0;1398.32210884278;1979.65;1215;1258.40481441136;1799.55;1434;1390.44157232054;1783.06;638;2855.17275211298;2947;1216;3133.57060555486;1257.79;1168;10;6030;0;20;15;15;7135;0;20;0;25;3155;0;0;10;0;5865;0;210;5;15;5590;0;235;0
"859";609120;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";609120;0;2321.61946390388;3084.9;2578;1475.2261259387;1509.1;982;1394.18525056958;1987.8;1374;963.136597766146;956.29;783;1081.71639859791;1065.23;763;5;12835;0;20;30;0;4850;0;0;60;20;5560;0;1290;0;20;3895;0;0;0;0;3815;0;0;0
"86";0;892172;0;"1_ER66";"3";"2_Affaires_directes";"3_Sante";892172;0;7574.97054344314;4658.1;2259;1290.8103808023;1732.44;1279;2146.91292132106;1585.66;1186;1102.48653644222;1423.5;1479;1972.24515030178;946.69;455;150;11020;0;110;15;30;4245;0;2105;15;55;5870;0;5;0;55;7330;0;10;0;45;2210;0;0;20
"860";682794;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";682794;0;3315.46663654997;2197.19;1968;1416.58959378761;2845.82;1204;1185.39180930041;1361.57;740;1185.6607532382;1930.64;980;566.477899826175;799.23;527;20;9500;0;320;0;10;5955;0;40;15;0;3600;0;85;15;0;4860;0;40;0;0;2625;0;10;0
"861";460915;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";460915;0;2006.9564748593;5880.2;1441;683.410509337316;975.53;842;723.31536161502;1001.73;1119;1892.05490063524;2171.81;1338;195.05981486562;266.7;325;15;7110;0;65;15;15;4195;0;0;0;0;5580;0;0;15;85;4605;5;1995;0;10;1615;0;0;0
"862";12;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";12;0;110.88;28.28;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"863";155489;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";155489;0;253.582982310267;508.9;135;407.350049170344;681.71;618;1453.17080044091;2429.21;1326;250.062318039671;469.13;438;50.3770448950207;79.72;32;10;665;0;0;0;10;3080;0;0;0;0;6610;0;20;0;10;2180;0;0;0;0;160;0;0;0
"864";263344;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";263344;0;1508.03681538927;2329;298;864.12403318472;1548.29;442;1264.35129035716;1758.58;503;789.863507182141;1297.46;630;802.18429307158;1273.83;543;20;1445;0;25;0;40;2170;0;0;0;20;2495;0;0;0;15;3135;0;0;0;15;2700;0;0;0
"865";567;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";567;0;68.3003814618738;129.01;189;0;0;0;0;0;0;0;0;0;0;0;0;3;186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"866";482800;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";482800;0;1015.17778278255;1174.67;1225;949.41750354802;1197.33;1204;852.492142929768;772.22;893;4768.2491806208;2678.52;1071;681.982141238519;899.89;435;30;6070;0;10;15;55;5965;0;0;0;5;4450;0;10;0;110;5230;0;0;15;0;2175;0;0;0
"867";255783;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";255783;0;453.88577209942;533.01;312;208.63541058118;336.88;641;210.317382527521;348.41;298;734.291246876772;1178.65;2003;242.026048085327;357.97;453;25;1535;0;0;0;25;3180;0;0;0;10;1480;0;0;0;35;9975;0;5;0;15;2250;0;0;0
"868";361088;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";361088;0;1070.85143647767;937.76;589;665.13047795646;600.21;504;436.296798535573;809.64;659;566.95786015643;941.2;715;549.243647625247;755.16;757;0;2900;0;15;30;0;2500;0;0;20;0;3295;0;0;0;25;3550;0;0;0;20;3765;0;0;0
"87";89247;0;0;"1_ER66";"17";"2_Affaires_directes";"3_Sante";89247;0;616.443171758076;280.6;402;968.371670132834;621.11;203;1060.43824813417;275.03;226;236.07599446415;957.57;231;419.463435516068;711.43;195;10;1965;0;15;20;55;820;0;140;0;0;910;0;220;0;10;1120;0;25;0;0;955;0;10;10
"870";28075;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";28075;0;192.399881315299;350.62;921;0;0;0;394.081522064023;291.84;19;661.562697860283;413.68;103;183.321474307557;251.99;80;0;3684;0;0;0;0;0;0;0;0;32;32;0;0;12;32;380;0;0;0;0;320;0;0;0
"871";2512180;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";2512180;0;3848.41744746206;6060.45;3610;6638.17247319601;6113.03;3093;5746.64303546806;5467.19;3218;2392.63151338781;2885.14;1653;942.529540270176;1631.69;446;50;15350;0;2635;15;45;13370;0;1990;60;55;15715;0;265;55;70;8185;0;10;0;30;2185;0;0;15
"872";352647;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";352647;0;809.176395055634;699.3;400;491.686353769804;810.07;563;848.625197319078;1396.59;244;574.53010111813;836.46;1206;320.487587605011;408.38;764;10;1975;0;0;15;20;2795;0;0;0;10;1180;0;20;10;0;6030;0;0;0;15;3805;0;0;0
"873";258510;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";258510;0;1032.20732976225;1488.7;307;1346.2166290029;2377.85;1349;905.027436497736;1106.91;555;460.749368510361;820.89;84;27.3251063648771;82.41;167;35;1490;0;10;0;0;2830;0;3915;0;0;2760;0;0;15;0;420;0;0;0;0;835;0;0;0
"874";1311;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";1311;0;39.9;93.1;9;89.860076863103;198.82;22;107.148200285294;224.73;38;0;0;0;0;0;0;0;27;0;0;0;0;66;0;0;0;0;108;0;6;0;0;0;0;0;0;0;0;0;0;0
"875";223725;0;0;"1_ER34";"69";"2_Affaires_directes";"3_Sante";223725;0;1690.92504533378;960.13;1043;4510.41276337391;738.88;689;985.999240019832;1297.42;1251;0;0;0;0;0;0;9;3030;0;90;0;9;1614;0;444;0;18;3732;0;3;0;0;0;0;0;0;0;0;0;0;0
"876";199595500;3939216788;0;"1_CPM";"70";"2_Affaires_directes";"3_Sante";4138812288;0;0;0;0;0;0;0;0;0;0;771396.396718189;1142717.05;486470;492080.965074545;863393.62;311912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9260;954756;0;6992;1932;4882;615976;0;2042;924
"877";0;376275;0;"1_CPM";"71";"2_Affaires_directes";"3_Sante";376275;0;0;0;0;0;0;0;0;0;0;2343.08256832215;3833.6;3868;1379.41521250358;2084.71;1149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;7704;0;6;6;8;2276;0;8;6
"878";2916576;863460;0;"1_CPM";"72";"2_Affaires_directes";"3_Sante";3780036;0;0;0;0;0;0;0;0;0;0;29656.5215641012;21587.18;14646;9343.40824483126;8956.97;4542;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;638;28082;0;506;66;154;8858;0;38;34
"88";31104;0;0;"1_ER66";"17";"2_Affaires_directes";"3_Sante";31104;0;1319.20946854764;719.8;624;311.349433471324;323.3;218;87.3488141036203;59.71;130;0;0;0;0;0;0;0;1872;0;0;0;0;654;0;0;0;0;390;0;0;0;0;0;0;0;0;0;0;0;0;0
"880";0;977261835;0;"1_CPM";"74";"2_Affaires_directes";"3_Sante";803440560;173821275;0;0;0;0;0;0;0;0;0;739902.514722885;1138145.58;495165;457428.141152738;741527.43;277374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9528;975688;0;3036;2078;5418;546596;0;1736;998
"881";0;351652;0;"1_CPM";"75";"2_Affaires_directes";"3_Sante";351652;0;0;0;0;0;0;0;0;0;0;5650.23863914755;8428.69;3445;2176.23088087541;3037.44;1182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;6788;0;12;16;18;2334;0;0;12
"882";0;9269312;0;"1_CPM";"76";"2_Affaires_directes";"3_Sante";9269312;0;0;0;0;0;0;0;0;0;0;54917.95150569;56392.59;28940;37700.2302930451;55615.21;25908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;56684;0;1002;44;42;51224;0;512;38
"883";0;1197690;0;"1_CPM";"77";"2_Affaires_directes";"3_Sante";1197690;0;0;0;0;0;0;0;0;0;0;9628.05356535407;6392.81;3881;4108.88815540032;6288.9;2593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;7558;0;88;54;38;5102;0;40;6
"885";20934900;17884386;837396;"1_CPM";"78";"2_Affaires_directes";"3_Sante";39656682;0;0;0;0;0;0;0;0;0;0;54102.3838129009;64266.31;35271;33356.3825525844;54596.99;24543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1186;68904;2;172;278;574;48268;0;150;94
"886";2178108;1039228;42708;"1_CPM";"99";"2_Affaires_directes";"3_Sante";3260044;0;0;0;0;0;0;0;0;0;0;10746.5659648709;17425.37;7391;8939.78338038496;13131.32;6845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;768;13950;0;18;46;480;13174;0;6;30
"887";15609602;401964;502455;"1_CPM";"80";"2_Affaires_directes";"3_Sante";16514021;0;0;0;0;0;0;0;0;0;0;29748.3425694797;42761.09;19589;16535.4553229316;24168.42;13908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1006;37984;0;34;154;504;27156;0;88;68
"888";60372926;24394478;0;"1_CPM";"81";"2_Affaires_directes";"3_Sante";32980244;51787160;0;0;0;0;0;0;0;0;0;202857.225458896;220683.13;46145;121617.290206356;119734.56;21996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11564;78050;0;608;2068;3928;38722;0;454;886
"889";202353724;216476810;0;"1_CPM";"82";"2_Affaires_directes";"3_Sante";418830534;0;0;0;0;0;0;0;0;0;0;309854.948929684;312244.66;146083;166600.980917763;208323.46;85443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8860;280950;2;1334;1020;3982;166122;0;440;342
"89";1308752;0;0;"1_ER66";"3";"2_Affaires_directes";"3_Sante";1308752;0;2464.99954096081;1924.73;1359;7596.22387622731;3077.84;1099;1233.58297160488;1484.77;1895;1650.69602147198;2221.14;1557;3767.27927977006;3185.24;2426;95;6655;0;5;40;260;5220;0;0;15;10;7940;0;1495;30;110;7625;0;35;15;50;11985;0;65;30
"890";43470120;7315360;1477140;"1_CPM";"83";"2_Affaires_directes";"3_Sante";52262620;0;0;0;0;0;0;0;0;0;0;67870.406458465;77926.81;42724;43746.5003453567;59906.41;27616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2494;82378;0;256;320;1218;53820;2;54;138
"891";0;7540554;0;"1_CPM";"84";"2_Affaires_directes";"3_Sante";7540554;0;0;0;0;0;0;0;0;0;0;23745.9255601027;44847.04;20999;16402.3182066092;41221.51;10684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;274;41596;0;68;60;182;21158;0;22;6
"892";0;27432;0;"1_CPM";"85";"2_Affaires_directes";"3_Sante";27432;0;0;0;0;0;0;0;0;0;0;106.554123647614;927.82;656;73.6118606632714;396.73;360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1308;0;0;0;6;714;0;0;0
"893";61244392;14398516;405592;"1_CPM";"86";"2_Affaires_directes";"3_Sante";76048500;0;0;0;0;0;0;0;0;0;0;58343.8482390956;68067.93;31433;31889.418466679;47696.87;19266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3070;59364;0;96;336;1238;37154;0;60;80
