"Lien_E";"Actifs";"Non_actifs";"Portabilite";"Max_regroup1";"Max_regroup4";"Max_regroup2";"Max_regroup3";"Base";"Option";"Mnt_dep_2018";"Remb_rc_2018";"Remb_ro_2018";"Qte_acte_2018";"Mnt_dep_2019";"Remb_rc_2019";"Remb_ro_2019";"Qte_acte_2019";"Mnt_dep_2020";"Remb_rc_2020";"Remb_ro_2020";"Qte_acte_2020";"Mnt_dep_2021";"Remb_rc_2021";"Remb_ro_2021";"Qte_acte_2021";"Mnt_dep_2022";"Remb_rc_2022";"Remb_ro_2022";"Qte_acte_2022";"Dentaire_2018";"Maladie_2018";"Vie_2018";"Hospitalisation_2018";"Optique_2018";"Dentaire_2019";"Maladie_2019";"Vie_2019";"Hospitalisation_2019";"Optique_2019";"Dentaire_2020";"Maladie_2020";"Vie_2020";"Hospitalisation_2020";"Optique_2020";"Dentaire_2021";"Maladie_2021";"Vie_2021";"Hospitalisation_2021";"Optique_2021";"Dentaire_2022";"Maladie_2022";"Vie_2022";"Hospitalisation_2022";"Optique_2022"
"285";1792218440;862988140;312810200;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";2968016780;0;301113.64;134918.32961764;118182.59;66928;311725.84;134151.606549899;139043.61;77636;227352.97;119241.856622342;94353.39;77871;272207.42;132571.846468117;126218.39;91579;194652;105990.140553501;97078.01;53998;11411;349979;12;5350;1260;11411;349979;12;5350;1260;11411;349979;12;5350;1260;11411;349979;12;5350;1260;11411;349979;12;5350;1260
"286";5221561410;4086979470;1606634280;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";10915175160;0;93674.59;42173.906916454;32768.93;17678;99188.17;44138.2358791929;44707.95;24022;1088644.89;523474.891785213;512688.02;308474;1190505.72;586018.468187655;545253.67;302447;701308.83;384102.437677936;355562.8;175541;14465;782430;27;28876;2364;14465;782430;27;28876;2364;14465;782430;27;28876;2364;14465;782430;27;28876;2364;14465;782430;27;28876;2364
"287";0;15808140;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";15808140;0;8556.89;4525.72614994329;3015.21;1998;18125.51;6824.12280348065;6867.72;3472;16567.29;7653.93096788104;5011.41;2171;9335.45;4855.15612185617;4011.71;2529;5823.35;3671.98865164367;2082.39;1162;170;11087;0;43;32;170;11087;0;43;32;170;11087;0;43;32;170;11087;0;43;32;170;11087;0;43;32
"288";27081615;0;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";27081615;0;17872.79;7289.98916464641;8370.6;4407;22524.32;8669.89805068975;11456.07;4657;8986.98;4403.98292302666;4217.28;1946;17122.85;5954.40483151038;6556.08;2457;8284.2;3848.35018238147;4282.69;1454;96;14547;0;241;37;96;14547;0;241;37;96;14547;0;241;37;96;14547;0;241;37;96;14547;0;241;37
"289";0;3168545215;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";3168545215;0;686454.86;256860.551580506;341611.85;141358;570021.1;220041.809250631;282205.93;127422;412178.02;186814.953956808;202542.35;114235;478743.18;226826.91817485;214461.3;121617;283565.98;128416.223556317;163080.93;78357;1764;567517;0;13071;637;1764;567517;0;13071;637;1764;567517;0;13071;637;1764;567517;0;13071;637;1764;567517;0;13071;637
"29";1017875;0;0;"1_ER11";"2";"2_Affaires_directes";"3_Sante";1017875;0;4473.51;926.923730099398;875.54;1479;632.76;210.678661919375;416.12;90;2172.78;906.613233372031;528.05;511;2475.29;1634.78573509395;706.73;207;509.49;195.456590715069;268.45;108;30;2354;0;0;11;30;2354;0;0;11;30;2354;0;0;11;30;2354;0;0;11;30;2354;0;0;11
"290";24079560;0;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";24079560;0;37604.26;22271.7832757508;7068.27;2978;16250.56;7600.88489642587;6148.28;3048;33296.35;10913.7598177733;22331.38;3167;51750.59;16049.1471816352;31924.33;5240;13722.72;1667.06891128408;12368.64;4986;51;16004;3;3340;21;51;16004;3;3340;21;51;16004;3;3340;21;51;16004;3;3340;21;51;16004;3;3340;21
"291";163890020;0;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";163890020;0;73086.14;21807.7348689275;36175.28;15402;72702.14;27038.0380862573;31547.06;17878;38329.72;15183.7971385756;20085.67;11154;55514.37;17766.4462247875;34223.08;12150;28669.8;16371.2992556344;14556;6694;795;59203;0;3124;156;795;59203;0;3124;156;795;59203;0;3124;156;795;59203;0;3124;156;795;59203;0;3124;156
"292";437000;0;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";437000;0;1489.82;517.581158556771;613.13;445;2352.96;874.367867096133;1360.89;204;922.73;410.94692187694;423.2;400;655.32;216.440945443321;431.76;68;897.18;536.988543538621;381.01;33;18;1123;0;5;4;18;1123;0;5;4;18;1123;0;5;4;18;1123;0;5;4;18;1123;0;5;4
"293";0;0;123360;"1_ERCAC";"5";"2_Affaires_directes";"3_Sante";123360;0;0;0;0;0;826.65;390.44984512875;177.04;703;333.93;216.207663695879;33.96;16;150.73;51.6121975662439;69.98;8;511.12;205.108768034331;344.52;815;0;0;0;0;0;0;1532;0;5;5;0;1532;0;5;5;0;1532;0;5;5;0;1532;0;5;5
"294";317347905;3835020;0;"1_ERCAC";"5";"2_Affaires_directes";"3_Sante";321182925;0;44493.73;23484.4787011506;16189.44;13862;50103.15;26264.1187840403;16209.53;10930;57383.31;32526.3616382016;17894.57;13093;69953.49;36840.1956120951;29695.25;18793;85931.49;38667.1886676966;49631.18;7239;1457;61676;10;525;249;1457;61676;10;525;249;1457;61676;10;525;249;1457;61676;10;525;249;1457;61676;10;525;249
"295";254070;0;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";254070;0;743.58;281.904419110457;445.33;169;3744.38;2406.90690449194;1114.89;287;8394.16;4206.12368046524;1917.21;57;232.62;88.2966300071011;134.62;40;327.09;151.40622024527;204.11;388;44;897;0;0;0;44;897;0;0;0;44;897;0;0;0;44;897;0;0;0;44;897;0;0;0
"296";6694235;0;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";6694235;0;34752.87;12110.3829282853;16797.32;5452;4374.8;1172.50554091803;1909.18;878;4043.8;1917.97957506001;1076.45;397;1903.08;722.264316506865;928.35;649;3168.36;1105.72831833538;1102.76;363;95;7587;0;34;23;95;7587;0;34;23;95;7587;0;34;23;95;7587;0;34;23;95;7587;0;34;23
"297";0;19976255;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";19976255;0;9099.3;3339.69196831077;5180.67;2092;19935.62;9416.08873525288;5766.73;3286;12536.84;6555.89031921066;5388.66;3525;19192.24;10034.4491635503;7823.55;5965;8668.89;4271.9133309681;4864.19;2279;147;16726;0;227;47;147;16726;0;227;47;147;16726;0;227;47;147;16726;0;227;47;147;16726;0;227;47
"299";1481209065;0;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";1481209065;0;306516.16;125047.057977108;138921.5;56235;313626.84;132629.027972012;134624.09;62135;233512.98;113838.599464247;109113.63;56450;273741.53;132615.703257403;123309.83;63466;167451.92;89226.1922018927;83310.34;38317;5347;261255;0;9134;867;5347;261255;0;9134;867;5347;261255;0;9134;867;5347;261255;0;9134;867;5347;261255;0;9134;867
"3";18105352860;0;0;"1_ER11";"2";"2_Affaires_directes";"3_Sante";18105352860;0;774770.32;250805.286172674;416160.13;192183;625487.54;206983.621292539;331374.61;174685;462792.32;174790.96313926;243647.92;136875;464451.43;187563.90095227;231158;127499;275307.01;108315.502731699;160021.92;62184;12200;657782;3;21919;1522;12200;657782;3;21919;1522;12200;657782;3;21919;1522;12200;657782;3;21919;1522;12200;657782;3;21919;1522
"30";0;1093500;0;"1_ER11";"3";"2_Affaires_directes";"3_Sante";1093500;0;1240.08;401.923871237667;838.19;517;1148.06;334.977728874805;806.04;771;5375.17;3707.91158699519;1672.87;317;1746.59;929.828141194367;814.4;227;2124.43;1006.17792827982;1274.16;868;33;2620;0;47;0;33;2620;0;47;0;33;2620;0;47;0;33;2620;0;47;0;33;2620;0;47;0
"300";0;180;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";180;0;0;0;0;0;331;1.46089739854944;8.7;3;0;0;0;0;5340;721.721437089085;1420.5;12;0;0;0;0;0;0;0;0;0;12;0;0;0;3;0;0;0;0;0;12;0;0;0;3;0;0;0;0;0
"301";0;53256600;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";53256600;0;27826.93;8105.9199736258;17282.95;6170;24025.98;9181.70423130524;13517.64;7715;46149.72;13413.7970998098;30555.14;7078;19777.88;5817.66695956611;9738.28;7183;3775.74;1268.16559837409;2686.62;1441;24;29150;2;387;24;24;29150;2;387;24;24;29150;2;387;24;24;29150;2;387;24;24;29150;2;387;24
"302";33744960;0;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";33744960;0;16770.41;5824.17280826798;5880.91;4660;20236.25;6117.63178118999;7830.79;6367;14239.73;5790.62428431089;7959.75;6640;12171.01;4911.40147839775;6167.38;3383;5892.86;2287.56602466525;3602.35;2384;107;23211;0;46;70;107;23211;0;46;70;107;23211;0;46;70;107;23211;0;46;70;107;23211;0;46;70
"303";1023196475;161067325;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";1184263800;0;175306.91;72031.3977232356;75011.02;35892;196830.58;85057.0172456643;80647.48;40982;149715.86;72480.9900803917;65956.67;38248;189636.5;90069.1704780557;92365.28;44356;106840.4;49811.9077736542;57705.79;26727;6345;176139;1;3047;673;6345;176139;1;3047;673;6345;176139;1;3047;673;6345;176139;1;3047;673;6345;176139;1;3047;673
"304";1820400;0;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";1820400;0;2706.38;1287.45755045664;1243.79;472;3321.6;1308.10556716401;1885.07;1037;5953.06;4263.93770529958;1048.14;685;2692.72;1874.74829027928;834.94;684;4976.65;2433.1612401979;1500.31;402;38;3102;0;137;3;38;3102;0;137;3;38;3102;0;137;3;38;3102;0;137;3;38;3102;0;137;3
"305";2023018030;0;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";2023018030;0;325208.35;129443.474908107;145195.02;71389;339470.87;133182.007257485;144941.73;64430;238239.74;105257.779666806;110910.45;60770;230843.97;104402.182169936;106374.8;61183;194320.77;80611.3038467336;119445.26;43721;2655;288794;10;9435;599;2655;288794;10;9435;599;2655;288794;10;9435;599;2655;288794;10;9435;599;2655;288794;10;9435;599
"306";0;2710875;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";2710875;0;4348.36;1680.20347912551;424.09;261;1606.43;714.988257883795;284.41;245;415.19;143.799772044215;117.32;89;11288.28;3071.11512386284;7754.09;569;7866.18;1244.23213828653;6567.74;6065;2;7182;0;33;12;2;7182;0;33;12;2;7182;0;33;12;2;7182;0;33;12;2;7182;0;33;12
"307";513883800;0;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";513883800;0;119253.82;45942.209232571;59448.86;28949;153234.08;58456.4290728772;76810.71;24593;70440.18;35133.5528115773;32137.24;23181;101536.78;44123.0923780608;44230.21;21422;66095.51;21398.1138068642;47570.19;22485;1186;114845;2;4326;271;1186;114845;2;4326;271;1186;114845;2;4326;271;1186;114845;2;4326;271;1186;114845;2;4326;271
"308";2580;0;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";2580;0;0;0;0;0;0;0;0;0;0;0;0;0;11743.74;4443.0537883265;7195.81;215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;0;119;0;0;0;0;0;0
"309";31815;0;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";31815;0;3923.71;3224.16233908507;699.78;595;7047.45;1665.96330684234;5381.96;32;1784;1786.5854297088;0;80;0;0;0;0;0;0;0;0;0;448;0;259;0;0;448;0;259;0;0;448;0;259;0;0;0;0;0;0;0;0;0;0;0
"31";0;3829045;0;"1_ER11";"3";"2_Affaires_directes";"3_Sante";3829045;0;12824.04;10322.0633907957;1828.98;1320;4154.77;1572.35941319391;2532.39;2609;2342.9;965.914136420004;919.93;277;1918.48;768.483002525452;1157.61;1701;2089.91;915.270176589213;1058.48;422;21;5653;0;646;9;21;5653;0;646;9;21;5653;0;646;9;21;5653;0;646;9;21;5653;0;646;9
"310";277187040;0;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";277187040;0;156219.3;69805.6426088693;74088.06;23620;112474.27;42124.8011070533;52667.55;15784;56366.01;38517.2050427028;13430.2;9376;64436.15;35883.7115460592;25034.03;14432;61805.8;24400.9504921092;38633.64;18796;338;74328;0;7202;140;338;74328;0;7202;140;338;74328;0;7202;140;338;74328;0;7202;140;338;74328;0;7202;140
"311";1309440;0;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";1309440;0;16953.67;10883.3688179555;5237.56;1984;3314.27;944.344125812445;2195.02;1099;2679.7;1585.90521025682;865.61;437;0;0;0;0;0;0;0;0;0;3044;0;474;2;0;3044;0;474;2;0;3044;0;474;2;0;0;0;0;0;0;0;0;0;0
"312";144187155;0;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";144187155;0;66603.7;25846.3152060974;34865.38;9021;58855.31;24360.5185855906;25947.62;9212;36909.05;19016.1902170042;17547.19;8317;52905.62;24173.0538695157;28457.72;13132;46699.79;6410.90476904041;41231.58;18341;143;52085;0;5757;38;143;52085;0;5757;38;143;52085;0;5757;38;143;52085;0;5757;38;143;52085;0;5757;38
"313";601344;0;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";601344;0;8050.54;2172.76015011759;5827.43;251;5617.57;1389.89105356578;4177.44;2966;836.5;342.621203968465;489.53;495;0;0;0;0;0;0;0;0;0;3640;0;72;0;0;3640;0;72;0;0;3640;0;72;0;0;0;0;0;0;0;0;0;0;0
"314";703350;0;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";703350;0;5383.17;3097.71050952983;2142.7;893;5553.52;3772.87718432011;1684.01;1325;127.23;54.9535779417039;72.35;387;0;0;0;0;0;0;0;0;1;1774;0;830;0;1;1774;0;830;0;1;1774;0;830;0;0;0;0;0;0;0;0;0;0;0
"315";0;23315100;0;"1_ERCAC";"40";"2_Affaires_directes";"3_Sante";23315100;0;50838.84;23442.5774968527;17583.94;8696;21637.98;9512.43525530883;10225.33;2911;4257.69;2010.06353903587;2003.7;1223;3495.52;1810.40620234973;1548.28;1051;4607.99;1550.08550709067;1592.32;379;152;13656;0;332;120;152;13656;0;332;120;152;13656;0;332;120;152;13656;0;332;120;152;13656;0;332;120
"316";0;4699800;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";4699800;0;1606.46;530.253446956311;1073.83;1438;2880.96;1074.61243151772;1214.82;1329;5238.62;1926.67198234362;3071.77;2592;2396.7;774.918035510582;1544.7;886;3921.38;762.42351661645;2996.82;1215;6;7423;0;22;9;6;7423;0;22;9;6;7423;0;22;9;6;7423;0;22;9;6;7423;0;22;9
"317";0;186570;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";186570;0;0;0;0;0;0;0;0;0;570.21;223.912720806933;334.49;429;2325.12;1170.17312714895;1057.79;629;1224.82;792.192604317952;414.22;324;0;0;0;0;0;0;0;0;0;0;15;1364;0;0;3;15;1364;0;0;3;15;1364;0;0;3
"318";95221035;0;5520060;"1_ERCAC";"41";"2_Affaires_directes";"3_Sante";100741095;0;33667.09;15233.8408026867;13099.48;6477;36928.65;16029.4387637736;15506.43;11706;19581.04;8304.176233542;10238.62;9238;26611.12;12741.6031939915;11541.85;8197;14116.35;5857.1480296997;9053.62;3811;468;38036;3;796;126;468;38036;3;796;126;468;38036;3;796;126;468;38036;3;796;126;468;38036;3;796;126
"319";0;3524700;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";3524700;0;8937.54;3468.67939310704;2801.53;2002;3783.14;1269.70337164189;1135.38;1015;2601.3;1367.24691571536;798.55;637;2439.2;1522.36333025838;841.07;590;1219.67;1038.9263870416;234.83;304;17;4493;0;19;19;17;4493;0;19;19;17;4493;0;19;19;17;4493;0;19;19;17;4493;0;19;19
"32";42541114900;3897356225;2067478325;"1_ERCAC";"7";"2_Affaires_directes";"3_Sante";43253916175;5252033275;501781.43;191289.91238807;258344.93;105555;540296.74;219352.414097529;255675.96;151609;553593.86;246263.947453968;259927.04;151681;698774.42;305489.135191083;351044.77;192509;438031.88;212875.926831235;238696.51;107901;11100;657066;18;38737;2334;11100;657066;18;38737;2334;11100;657066;18;38737;2334;11100;657066;18;38737;2334;11100;657066;18;38737;2334
"320";0;68180;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";68180;0;2098.13;890.531095084932;1186.72;253;282.82;76.1235106875314;192.49;129;249.4;90.106922876698;159.44;28;129.51;48.3008887882004;72.04;73;620.8;493.406008193991;25.09;4;5;469;0;10;3;5;469;0;10;3;5;469;0;10;3;5;469;0;10;3;5;469;0;10;3
"321";0;4934760;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";4934760;0;25445.89;15826.6308893704;7923.53;2825;6718.51;1533.03295326385;5135.65;1031;11593.11;4962.09953581195;3520.86;746;6097.46;3501.71485015822;1955.03;750;2248.29;507.564176455665;1818.05;666;15;5601;1;373;28;15;5601;1;373;28;15;5601;1;373;28;15;5601;1;373;28;15;5601;1;373;28
"322";76438200;408113520;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";484551720;0;155096.12;62176.7550140369;68306.74;26351;144019.24;62917.8426543224;63227.64;32906;94372.28;46149.9838100829;40291.58;22117;144281.12;65613.3164420991;62477.15;29988;77234.11;30225.5224233564;50613.87;21574;489;128372;4;3813;258;489;128372;4;3813;258;489;128372;4;3813;258;489;128372;4;3813;258;489;128372;4;3813;258
"323";0;213760;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";213760;0;1018.1;454.975739975438;553.16;328;2442.35;970.344356394492;624.38;189;763.7;400.25445600594;364.22;136;396;351.044463209694;0.09;3;145.65;0;145.65;12;7;650;0;0;11;7;650;0;0;11;7;650;0;0;11;7;650;0;0;11;7;650;0;0;11
"324";0;1933425400;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";1933425400;0;448000.65;212515.796039891;186657.68;83294;458586.8;210999.62417843;208387.02;84207;379982.01;203559.483137817;157267.19;82383;502699.43;270494.594277445;195158.41;89579;266116.72;154666.120020345;126943.04;47997;1819;375568;9;9234;830;1819;375568;9;9234;830;1819;375568;9;9234;830;1819;375568;9;9234;830;1819;375568;9;9234;830
"325";0;6870254270;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";6870254270;0;695487.96;237377.908351053;353663.67;145547;621959.78;212941.286901893;319439.93;129107;388140.94;146763.822184001;166658.36;82714;406397.05;154491.466805696;193723.28;71543;198330.92;59682.7733910318;143651.31;53043;777;466031;67;14793;286;777;466031;67;14793;286;777;466031;67;14793;286;777;466031;67;14793;286;777;466031;67;14793;286
"326";2003250;6757630;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";8760880;0;51050.29;16269.237664766;5287.19;650;47357.68;25230.613214777;4950.62;900;27547.37;14927.1664748344;3918.31;419;40738.29;25170.9445155973;6366.55;888;36962.46;16311.2070649515;8143.15;2485;155;2360;14;2700;113;155;2360;14;2700;113;155;2360;14;2700;113;155;2360;14;2700;113;155;2360;14;2700;113
"327";0;2041600;0;"1_ERCAC";"5";"2_Affaires_directes";"3_Sante";2041600;0;5958.19;3019.10599746994;750.93;180;3101.18;1920.68875306776;936.56;826;5200.27;2164.84751633051;2429.9;1054;3794.31;1688.94131220856;1698.82;830;1233.38;873.238884028036;524.09;300;19;3089;0;73;9;19;3089;0;73;9;19;3089;0;73;9;19;3089;0;73;9;19;3089;0;73;9
"328";168364;0;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";168364;0;6934.24;4252.37724645247;1817.02;1403;896.34;351.756679032783;544.7;315;0;0;0;0;0;0;0;0;0;0;0;0;8;1701;0;0;9;8;1701;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"329";0;561440;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";561440;0;0;0;0;0;353.83;110.327772030179;181.52;521;1416.25;556.076717507168;592.68;50;4197.43;2365.41621837381;1542.18;2597;427.23;270.371767995315;207.62;22;0;0;0;0;0;26;3159;0;0;5;26;3159;0;0;5;26;3159;0;0;5;26;3159;0;0;5
"33";0;1689660;0;"1_ER11";"2";"2_Affaires_directes";"3_Sante";1689660;0;2483.5;595.402246926207;1646.92;587;3053.96;742.025640219342;2202.39;1124;4596.92;1808.52904979996;1864.85;608;2509.95;821.195434100535;1593.1;563;1112.72;341.162609303683;753.52;247;2;3106;0;16;5;2;3106;0;16;5;2;3106;0;16;5;2;3106;0;16;5;2;3106;0;16;5
"330";15291075;0;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";15291075;0;25442.78;8065.02176891593;9194.37;3635;13767.11;5551.7630468355;6133.47;3196;5636.95;2488.17829889316;2832.88;1590;7954.84;4105.8905487777;3604.22;2243;5255.72;2174.3868587265;3354.98;1329;41;11660;1;272;19;41;11660;1;272;19;41;11660;1;272;19;41;11660;1;272;19;41;11660;1;272;19
"331";314401345;273971520;4756450;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";593129315;0;80228.95;33938.20019932;33205.03;17081;81039;32812.6748968803;34321.51;27487;64165.94;32969.7750929165;28596.22;16625;75748.75;37472.519087604;34572.63;22721;36295.59;18806.5288195435;19732.62;11215;1426;87335;3;6082;283;1426;87335;3;6082;283;1426;87335;3;6082;283;1426;87335;3;6082;283;1426;87335;3;6082;283
"332";0;54064080;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";54064080;0;18556.55;7456.5314994747;10164.71;4515;16703.74;7078.60627508435;8976.55;4087;17564.92;7862.4209984747;8628.62;4342;35170.96;12308.8055673482;20535.12;3880;18501.9;7597.17459760871;10187.3;4630;79;21115;0;212;48;79;21115;0;212;48;79;21115;0;212;48;79;21115;0;212;48;79;21115;0;212;48
"333";0;2693310;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";2693310;0;3101.97;896.226361425793;2193.01;331;3268.11;1056.28050183816;1285.34;3280;1437.87;502.112855162585;936.9;541;2186.92;1049.2562357287;889.74;837;494.2;167.472663359604;350.17;292;14;5256;0;7;4;14;5256;0;7;4;14;5256;0;7;4;14;5256;0;7;4;14;5256;0;7;4
"334";0;74856540;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";74856540;0;77381.69;37996.4638919589;28691.19;10102;45445.27;21605.3479222081;17757.35;10760;23868.14;11583.1631386275;10936.32;8210;56141.4;31415.8965273154;21102.86;10741;16363.8;9655.77226285604;7824.5;3208;251;41165;2;1540;63;251;41165;2;1540;63;251;41165;2;1540;63;251;41165;2;1540;63;251;41165;2;1540;63
"335";761979975;0;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";761979975;0;142504.02;54952.2183212351;60780.97;27138;143972.52;58686.253606673;53487.84;29749;135995.46;61699.4637381103;50992.31;29615;138318.32;62930.1827715106;60665.79;33204;85996.92;38350.9321230828;48784.6;18459;3019;128794;4;5864;484;3019;128794;4;5864;484;3019;128794;4;5864;484;3019;128794;4;5864;484;3019;128794;4;5864;484
"336";34535560;0;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";34535560;0;30641.85;13699.8354879891;12679.6;6256;18929.04;7462.99722041646;9274.13;6078;7758.58;3515.09812471487;4009.53;3953;6000.4;2247.74847505019;3214.31;2383;3295.92;1332.44368228209;1698.86;732;194;18755;0;394;59;194;18755;0;394;59;194;18755;0;394;59;194;18755;0;394;59;194;18755;0;394;59
"337";0;22605440;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";22605440;0;29505.63;12742.6548087099;10795.63;3364;19896.39;8248.60402730679;9728.12;6007;23014.96;12633.4776646894;8745.92;5085;16296.29;8451.53952829338;6371.97;3211;7216.68;4309.19240357362;2461.88;637;107;18016;0;141;40;107;18016;0;141;40;107;18016;0;141;40;107;18016;0;141;40;107;18016;0;141;40
"338";0;216000;0;"1_ERCAC";"5";"2_Affaires_directes";"3_Sante";216000;0;0;0;0;0;220.36;73.9154046786623;136.49;28;516.46;224.794339083996;292.07;513;1045.21;413.559809747244;635.49;507;984.88;968.591069407742;129.4;77;0;0;0;0;0;4;1112;0;3;6;4;1112;0;3;6;4;1112;0;3;6;4;1112;0;3;6
"339";0;24882;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";24882;0;0;0;0;0;0;0;0;0;904.93;538.595729823412;331.43;350;126.72;66.1918432986513;61.6;26;25;0;25;1;0;0;0;0;0;0;0;0;0;0;0;363;0;8;6;0;363;0;8;6;0;363;0;8;6
"34";125928;0;0;"1_ER11";"3";"2_Affaires_directes";"3_Sante";125928;0;5661.99;3038.55431749055;2039.67;1872;395;146.081414191149;245.47;460;0;0;0;0;0;0;0;0;0;0;0;0;181;1635;0;516;0;181;1635;0;516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"340";142572718480;60471476160;9984008240;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";213028202880;0;2483657.16;1104371.381341;1073472.11;587860;2569733.78;1172253.33092554;1059520.98;593055;2114071.08;1062175.88820601;915267.49;564658;2557947.47;1315702.15104132;1089060.55;614748;1445935.67;809397.955110156;715886.44;341712;86616;2539277;127;66158;9854;86616;2539277;127;66158;9854;86616;2539277;127;66158;9854;86616;2539277;127;66158;9854;86616;2539277;127;66158;9854
"341";3272360;0;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";3272360;0;3257.96;1495.21464117546;1728.68;2163;2621.92;909.642982380753;1442.75;1729;4348.19;1347.23197647896;1750.87;487;872.85;332.927096265039;542.69;826;923.04;295.548684599769;682.98;73;24;4629;0;620;5;24;4629;0;620;5;24;4629;0;620;5;24;4629;0;620;5;24;4629;0;620;5
