"Lien_E";"Actifs";"Non_actifs";"Portabilite";"Produit1";"Produit2";"Produit3";"Annee_adhesion";"Tps_adh_entreprise";"Max_code_ape";"Max_departement";"Max_regroup1";"Max_regroup4";"BASE_percent";"OPTION_percent";"Nb_pers";"Nb_fam";"Anciennete_moy";"Tps_adh_moy_pers";"Asspri";"Asspri_percent";"Conjoint";"Conjoint_percent";"Enfant";"Enfant_percent";"Femme";"Femme_percent";"Homme";"Homme_percent";"Respo";"Respo_percent";"Non_respo";"Non_respo_percent";"VIP";"Prod1_Ind2018";"Prod1_Ind2019";"Prod1_Ind2020";"Prod1_Ind2021";"Prod1_Ind2022";"Prod1_Ind2023";"Prod2_Ind2018";"Prod2_Ind2019";"Prod2_Ind2020";"Prod2_Ind2021";"Prod2_Ind2022";"Prod2_Ind2023";"Prod3_Ind2018";"Prod3_Ind2019";"Prod3_Ind2020";"Prod3_Ind2021";"Prod3_Ind2022";"Prod3_Ind2023";"Renégo2020";"Renégo2021";"Renégo2022"
"661";26;3;8;1424;NA;NA;2010;4513;"8411Z";NA;"ER76";"57";100;0;19;9;2015;6448;13;35.1351351351351;11;29.7297297297297;13;35.1351351351351;18;48.6486486486487;19;51.3513513513513;37;100;0;0;FALSE;0.025;0;NA;NA;NA;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"662";25;0;0;1427;NA;NA;2003;7067;"4669B";NA;"ER76";"57";100;0;13;5;2015;10727;9;36;6;24;10;40;11;44;14;56;25;100;0;0;FALSE;0.03;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"663";35;0;4;1433;NA;NA;2010;4295;"4799B";NA;"ER76";"57";100;0;16;9;2011;11685;19;48.7179487179487;9;23.0769230769231;11;28.2051282051282;22;56.4102564102564;17;43.5897435897436;39;100;0;0;FALSE;0.025;0;0;0;0.02;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"664";0;1;0;1447;NA;NA;2018;1779;"8292Z";NA;"ER76";"57";100;0;1;1;2018;1598;1;100;0;0;0;0;1;100;0;0;1;100;0;0;FALSE;NA;NA;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"665";12;0;29;1450;1451;NA;2008;5311;NA;NA;"ER76";"57";95.1219512195122;4.8780487804878;12;4;2016;1141;15;36.5853658536585;8;19.5121951219512;18;43.9024390243902;17;41.4634146341463;24;58.5365853658537;41;100;0;0;TRUE;0.026;0;NA;NA;NA;0.06;0.026;0;NA;NA;NA;0.06;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"666";0;3;0;1452;NA;NA;2019;1414;NA;NA;"ER76";"57";100;0;1;1;2014;2769;2;66.6666666666667;1;33.3333333333333;0;0;1;33.3333333333333;2;66.6666666666667;3;100;0;0;FALSE;0.025;0;NA;NA;NA;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"667";0;42;0;1504;NA;NA;1990;12006;NA;NA;"ER80";"62";100;0;28;11;2014;3225;30;71.4285714285714;10;23.8095238095238;2;4.76190476190476;30;71.4285714285714;12;28.5714285714286;0;0;0;0;FALSE;0.01;0.05;0.05;0.1;0.03;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"668";0;28;0;1505;NA;NA;2001;7988;NA;NA;"ER80";"62";100;0;6;3;2014;2038;22;78.5714285714286;6;21.4285714285714;0;0;20;71.4285714285714;8;28.5714285714286;0;0;0;0;FALSE;0.01;0;0;0.06;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"669";26;0;0;1506;NA;NA;1990;12006;NA;NA;"ER80";"62";100;0;6;3;2014;3240;22;84.6153846153846;4;15.3846153846154;0;0;18;69.2307692307692;8;30.7692307692308;26;100;0;0;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"67";6;0;0;113;NA;NA;2006;6162;"1721A";"11";"ER11";"3";100;0;0;0;2007;5722;2;33.3333333333333;2;33.3333333333333;2;33.3333333333333;4;66.6666666666667;2;33.3333333333333;6;100;0;0;FALSE;0.2;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"670";0;4;0;1507;NA;NA;1990;12006;NA;NA;"ER80";"62";100;0;4;1;2014;3240;2;50;2;50;0;0;2;50;2;50;4;100;0;0;FALSE;0.01;0;0.05;0.015;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"671";24;16;0;1508;NA;NA;1990;12006;NA;NA;"ER80";"62";100;0;16;7;2014;1826;28;70;12;30;0;0;20;50;20;50;40;100;0;0;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"672";0;6;0;1509;NA;NA;1990;12006;NA;NA;"ER80";"62";100;0;2;1;2014;3240;6;100;0;0;0;0;6;100;0;0;6;100;0;0;FALSE;0;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"673";0;4;0;1510;NA;NA;2000;8080;NA;NA;"ER80";"62";100;0;4;2;2014;3240;4;100;0;0;0;0;0;0;4;100;4;100;0;0;FALSE;0;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"674";0;4;0;1511;NA;NA;1990;12006;NA;NA;"ER80";"62";100;0;2;1;2014;1795;4;100;0;0;0;0;4;100;0;0;4;100;0;0;FALSE;0.01;0.05;0.05;0.1;0.03;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"675";0;6;0;1512;NA;NA;1990;12006;NA;NA;"ER80";"62";100;0;0;0;2014;2936;4;66.6666666666667;2;33.3333333333333;0;0;4;66.6666666666667;2;33.3333333333333;0;0;0;0;FALSE;0.01;0;0.05;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"676";0;2;0;1514;NA;NA;1990;12006;"2830Z";NA;"ER80";"62";100;0;2;1;2014;3240;2;100;0;0;0;0;0;0;2;100;2;100;0;0;FALSE;0.01;0.05;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"677";0;20;0;1515;NA;NA;1990;12006;NA;NA;"ER80";"62";100;0;16;8;2014;3240;18;90;2;10;0;0;14;70;6;30;20;100;0;0;FALSE;0.01;0.02;0.03;0.06;0.1;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"678";0;4;0;1516;NA;NA;1990;12006;NA;NA;"ER80";"62";100;0;4;1;2014;3240;2;50;2;50;0;0;2;50;2;50;4;100;0;0;FALSE;0.01;0;0;0;0.02;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"679";0;34;0;1517;NA;NA;1990;12006;NA;NA;"ER80";"62";100;0;10;5;2014;2251;26;76.4705882352941;6;17.6470588235294;2;5.88235294117647;26;76.4705882352941;8;23.5294117647059;0;0;0;0;FALSE;0;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"68";8;0;0;114;NA;NA;2009;4976;"4334Z";"11";"ER11";"3";100;0;0;0;2009;4597;2;25;2;25;4;50;6;75;2;25;8;100;0;0;FALSE;0.03;0.2;0;0;0.03;0.16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"680";0;10;0;1518;NA;NA;1999;8719;NA;NA;"ER80";"62";100;0;10;3;2014;3240;6;60;4;40;0;0;6;60;4;40;10;100;0;0;FALSE;0;0;0;0;0.02;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"681";0;10;0;1519;NA;NA;1990;12006;NA;NA;"ER80";"62";100;0;4;1;2014;1461;6;60;4;40;0;0;6;60;4;40;10;100;0;0;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"682";0;24;0;1520;NA;NA;1990;12006;NA;NA;"ER80";"62";100;0;16;7;2014;3240;20;83.3333333333333;4;16.6666666666667;0;0;20;83.3333333333333;4;16.6666666666667;0;0;0;0;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"683";38;6;0;1524;NA;NA;1990;12006;NA;NA;"ER80";"62";100;0;20;8;2014;1461;34;77.2727272727273;10;22.7272727272727;0;0;24;54.5454545454545;20;45.4545454545455;44;100;0;0;FALSE;0.01;0;0;0;0.15;0.16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"684";0;6;0;1525;NA;NA;1990;12006;NA;NA;"ER80";"62";100;0;2;1;2014;2676;6;100;0;0;0;0;6;100;0;0;6;100;0;0;FALSE;0.2;0.2;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"685";0;2;0;1526;NA;NA;2002;7411;NA;NA;"ER80";"62";100;0;2;1;2014;3240;2;100;0;0;0;0;2;100;0;0;2;100;0;0;FALSE;0;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"686";0;78;0;1527;NA;NA;2003;7258;NA;NA;"ER80";"62";100;0;52;17;2014;3240;56;71.7948717948718;22;28.2051282051282;0;0;50;64.1025641025641;28;35.8974358974359;0;0;0;0;FALSE;0.01;0.02;0;0;0.02;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"687";0;6;0;1528;NA;NA;1990;12006;NA;NA;"ER80";"62";100;0;4;2;2014;3240;6;100;0;0;0;0;6;100;0;0;6;100;0;0;FALSE;0.01;0;0;0;0.02;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"688";0;24;0;1529;NA;NA;2002;7472;NA;NA;"ER80";"62";100;0;8;3;2014;3240;22;91.6666666666667;2;8.33333333333333;0;0;14;58.3333333333333;10;41.6666666666667;24;100;0;0;FALSE;0.025;0.02;0.15;0.1;0.15;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"689";0;22;0;1531;NA;NA;1999;8507;NA;NA;"ER80";"62";100;0;6;2;2014;2191;18;81.8181818181818;4;18.1818181818182;0;0;16;72.7272727272727;6;27.2727272727273;0;0;0;0;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"690";0;4;0;1532;NA;NA;1992;11124;NA;NA;"ER80";"62";100;0;2;1;2014;3240;2;50;2;50;0;0;2;50;2;50;0;0;0;0;FALSE;0;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"691";4;4;0;1533;NA;NA;1990;12006;NA;NA;"ER80";"62";100;0;8;2;2014;3240;4;50;4;50;0;0;4;50;4;50;8;100;0;0;FALSE;0;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"692";0;8;0;1534;NA;NA;2000;8354;NA;NA;"ER80";"62";100;0;8;2;2014;3240;4;50;4;50;0;0;4;50;4;50;8;100;0;0;FALSE;0;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"693";0;16;0;1535;NA;NA;1992;11094;NA;NA;"ER80";"62";100;0;8;2;2014;3240;10;62.5;6;37.5;0;0;10;62.5;6;37.5;0;0;0;0;FALSE;0;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"694";0;2;0;1537;NA;NA;2000;8354;NA;NA;"ER80";"62";100;0;2;1;2014;3240;2;100;0;0;0;0;2;100;0;0;2;100;0;0;FALSE;0.025;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"695";0;6;0;1538;NA;NA;1999;8415;NA;NA;"ER80";"62";100;0;4;1;2014;2249;4;66.6666666666667;2;33.3333333333333;0;0;2;33.3333333333333;4;66.6666666666667;6;100;0;0;FALSE;0;0;0;0.1;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"696";0;4;0;1539;NA;NA;2000;8019;NA;NA;"ER80";"62";100;0;4;1;2014;3240;2;50;2;50;0;0;2;50;2;50;4;100;0;0;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"697";0;2;0;1540;NA;NA;1999;8538;NA;NA;"ER80";"62";100;0;2;1;2014;3240;2;100;0;0;0;0;2;100;0;0;2;100;0;0;FALSE;0;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"698";0;14;0;1541;NA;NA;2005;6527;NA;NA;"ER80";"62";100;0;8;3;2015;2364;8;57.1428571428571;6;42.8571428571429;0;0;8;57.1428571428571;6;42.8571428571429;14;100;0;0;FALSE;0;0;0;0;0.02;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"699";0;2;0;1542;NA;NA;1990;12006;NA;NA;"ER80";"62";100;0;0;0;2014;3073;2;100;0;0;0;0;2;100;0;0;2;100;0;0;FALSE;0.01;0;0;0;0.03;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"7";72;0;0;7;NA;NA;2009;4697;"9312Z";"11";"ER11";"3";100;0;25;22;2010;47428;52;72.2222222222222;12;16.6666666666667;8;11.1111111111111;42;58.3333333333333;30;41.6666666666667;0;0;0;0;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"70";15;0;0;120;NA;NA;2017;1673;"4778C";NA;"ER31";"13";100;0;8;6;2020;2541;11;73.3333333333333;0;0;4;26.6666666666667;4;26.6666666666667;11;73.3333333333333;0;0;0;0;FALSE;0.03;0;NA;NA;0.05;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"700";0;6;0;1543;NA;NA;2003;6924;NA;NA;"ER80";"62";100;0;6;2;2017;3240;4;66.6666666666667;2;33.3333333333333;0;0;4;66.6666666666667;2;33.3333333333333;0;0;0;0;FALSE;0;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"701";8;0;0;1544;NA;NA;1992;11063;NA;NA;"ER80";"62";100;0;8;2;2014;3240;4;50;2;25;2;25;2;25;6;75;8;100;0;0;FALSE;0;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"702";0;2;0;1545;NA;NA;2008;5219;NA;NA;"ER80";"62";100;0;2;1;2014;3240;2;100;0;0;0;0;2;100;0;0;2;100;0;0;FALSE;0.15;0.02;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"703";0;2;0;1546;NA;NA;2002;7623;NA;NA;"ER80";"62";100;0;2;1;2014;3240;2;100;0;0;0;0;2;100;0;0;0;0;0;0;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"704";0;4;0;1547;NA;NA;1993;10729;NA;NA;"ER80";"62";100;0;4;1;2014;3240;2;50;2;50;0;0;2;50;2;50;0;0;0;0;FALSE;0;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"705";2;0;0;1548;NA;NA;1992;10971;NA;NA;"ER80";"62";100;0;2;1;2014;3240;2;100;0;0;0;0;2;100;0;0;2;100;0;0;FALSE;0;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
