"Lien_E";"Code_ape";"Departement";"Regroup1";"Regroup4";"Produit_max";"Nb_pers_2018";"Nb_fam_2018";"Base_2018";"Option_2018";"Actifs_2018";"Non_actifs_2018";"Portabilite_2018";"Asspri_2018";"Conjoint_2018";"Enfants_2018";"Femmes_2018";"Hommes_2018";"Respo_2018";"Non_respo_2018";"Index_2018";"Tps_adh_E_par_L_2018";"Tps_adh_P_par_L_2018";"Nb_pers_2019";"Nb_fam_2019";"Base_2019";"Option_2019";"Actifs_2019";"Non_actifs_2019";"Portabilite_2019";"Asspri_2019";"Conjoint_2019";"Enfants_2019";"Femmes_2019";"Hommes_2019";"Respo_2019";"Non_respo_2019";"Index_2019";"Tps_adh_E_par_L_2019";"Tps_adh_P_par_L_2019";"Nb_pers_2020";"Nb_fam_2020";"Base_2020";"Option_2020";"Actifs_2020";"Non_actifs_2020";"Portabilite_2020";"Asspri_2020";"Conjoint_2020";"Enfants_2020";"Femmes_2020";"Hommes_2020";"Respo_2020";"Non_respo_2020";"Index_2020";"Tps_adh_E_par_L_2020";"Tps_adh_P_par_L_2020";"Nego_2020";"Nb_pers_2021";"Nb_fam_2021";"Base_2021";"Option_2021";"Actifs_2021";"Non_actifs_2021";"Portabilite_2021";"Asspri_2021";"Conjoint_2021";"Enfants_2021";"Femmes_2021";"Hommes_2021";"Respo_2021";"Non_respo_2021";"Index_2021";"Tps_adh_E_par_L_2021";"Tps_adh_P_par_L_2021";"Nego_2021";"Nb_pers_2022";"Nb_fam_2022";"Base_2022";"Option_2022";"Actifs_2022";"Non_actifs_2022";"Portabilite_2022";"Asspri_2022";"Conjoint_2022";"Enfants_2022";"Femmes_2022";"Hommes_2022";"Respo_2022";"Non_respo_2022";"Index_2022";"Index_2023";"Tps_adh_E_par_L_2022";"Tps_adh_P_par_L_2022";"Nego_2022";"VIP"
"351";NA;NA;"ERCAC";"27";"870";3;2;3;0;0;2;0;2;1;0;2;1;3;0;NA;6;5.6;3;2;3;0;0;2;0;2;1;0;2;1;3;0;NA;7;6.6;3;2;3;0;0;2;0;2;1;0;2;1;3;0;NA;8;7.6;FALSE;2;2;2;0;0;2;0;2;0;0;1;1;2;0;NA;9;8.5;FALSE;2;2;2;0;0;2;0;2;0;0;1;1;2;0;NA;NA;10;9.5;FALSE;FALSE
"352";"275E";NA;"ERCAC";"27";"872";9;7;9;0;0;7;0;7;2;0;5;4;9;0;NA;1.5;3.6;8;7;8;0;0;7;0;7;1;0;4;4;8;0;NA;2.5;4.2;7;6;7;0;0;6;0;6;1;0;4;3;7;0;NA;3.5;5.5;FALSE;4;4;4;0;0;4;0;4;0;0;2;2;4;0;NA;4.5;6.8;FALSE;3;3;3;0;0;3;0;3;0;0;2;1;3;0;NA;NA;5.5;6.9;FALSE;FALSE
"353";NA;NA;"ERCAC";"27";"873";28;16;28;0;0;16;0;16;11;1;15;13;0;28;NA;5.2;4.3;27;16;27;0;0;16;0;16;10;1;15;12;0;27;NA;6.2;5.3;25;15;25;0;0;15;0;15;10;0;14;11;0;25;NA;7.2;6.4;FALSE;23;14;23;0;0;14;0;14;9;0;13;10;0;23;NA;8.2;7.4;FALSE;23;14;23;0;0;14;0;14;9;0;13;10;0;23;NA;NA;9.2;8.4;FALSE;FALSE
"355";NA;"12";"ERCAC";"27";"883";2;1;2;0;1;0;0;1;1;0;1;1;2;0;NA;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE;6;6;6;0;4;0;0;4;2;0;3;3;0;6;NA;1;1;FALSE;3;3;3;0;2;0;0;2;1;0;2;1;0;3;NA;NA;2;2;FALSE;FALSE
"356";NA;"12";"ERCAC";"27";"877";2;1;2;0;1;0;0;1;1;0;1;1;0;2;NA;16;16;2;1;2;0;1;0;0;1;1;0;1;1;0;2;NA;17;17;2;1;2;0;1;0;0;1;1;0;1;1;0;2;NA;18;18;FALSE;2;1;2;0;1;0;0;1;1;0;1;1;0;2;NA;19;19;FALSE;2;1;2;0;1;0;0;1;1;0;1;1;0;2;NA;NA;20;20;FALSE;FALSE
"357";"8710A";"12";"ERCAC";"27";"878";11;9;11;0;6;3;0;9;2;0;7;4;0;11;NA;19.9;19.3;10;8;10;0;5;3;0;8;2;0;6;4;0;10;NA;20.1;20.6;10;8;10;0;5;3;0;8;2;0;6;4;0;10;NA;21.1;21.6;FALSE;8;6;8;0;3;3;0;6;2;0;5;3;0;8;NA;20.6;19;FALSE;8;6;8;0;3;3;0;6;2;0;5;3;0;8;NA;NA;21.6;20;FALSE;FALSE
"358";NA;"12";"ERCAC";"27";"879";8;7;8;0;7;0;0;7;1;0;5;3;0;8;NA;30.8;26.1;7;6;7;0;6;0;0;6;1;0;5;2;0;7;NA;31.8;26.9;7;6;7;0;6;0;0;6;1;0;5;2;0;7;NA;32.8;27.9;FALSE;6;6;6;0;6;0;0;6;0;0;5;1;0;6;NA;33.8;28.7;FALSE;5;5;5;0;5;0;0;5;0;0;4;1;0;5;NA;NA;34.8;29.3;FALSE;FALSE
"359";NA;"12";"ERCAC";"27";"880";4;2;4;0;1;1;0;2;1;1;3;1;0;4;NA;19.1;16.3;4;2;4;0;1;1;0;2;1;1;3;1;0;4;NA;20.1;17.3;4;2;4;0;1;1;0;2;1;1;3;1;0;4;NA;21.1;18.3;FALSE;4;2;4;0;1;1;0;2;1;1;3;1;0;4;NA;22.1;19.3;FALSE;3;2;3;0;1;1;0;2;1;0;2;1;0;3;NA;NA;22.4;20.3;FALSE;FALSE
"36";"4939A";"11";"ER11";"3";"52";13;7;13;0;4;3;0;7;4;2;5;8;13;0;NA;3;7.1;7;5;7;0;2;3;0;5;2;0;2;5;7;0;NA;4;8;7;5;7;0;2;3;0;5;2;0;2;5;7;0;NA;5;9;FALSE;7;5;7;0;2;3;0;5;2;0;2;5;7;0;NA;6;10;FALSE;7;5;7;0;2;3;0;5;2;0;2;5;7;0;NA;NA;7;11;FALSE;FALSE
"360";NA;"12";"ERCAC";"27";"881";84;63;84;0;9;54;0;63;21;0;53;31;0;84;NA;22.8;20.6;82;61;82;0;9;52;0;61;21;0;51;31;0;82;NA;23.8;21.6;72;55;72;0;9;46;0;55;17;0;45;27;0;72;NA;24.8;22.6;FALSE;65;51;65;0;9;42;0;51;14;0;41;24;0;65;NA;25.8;23.7;FALSE;59;48;59;0;8;40;0;48;11;0;37;22;0;59;NA;NA;26.8;24.7;FALSE;FALSE
"363";NA;NA;"ERCAC";"27";"887";2;2;2;0;0;2;0;2;0;0;2;0;0;2;NA;29.9;29.7;2;2;2;0;0;2;0;2;0;0;2;0;0;2;NA;30.9;30.7;2;2;2;0;0;2;0;2;0;0;2;0;0;2;NA;31.9;31.7;FALSE;1;1;1;0;0;1;0;1;0;0;1;0;0;1;NA;32.9;32.9;FALSE;1;1;1;0;0;1;0;1;0;0;1;0;0;1;NA;NA;33.9;33.9;FALSE;FALSE
"364";NA;"12";"ERCAC";"27";"888";154;122;154;0;116;0;0;116;29;9;34;120;154;0;NA;20.5;17.3;149;118;149;0;113;0;0;113;28;8;33;116;149;0;NA;21.5;18.3;146;117;146;0;112;0;0;112;28;6;32;114;146;0;NA;22.5;19.3;FALSE;143;114;143;0;109;0;0;109;28;6;32;111;143;0;NA;23.5;20.3;FALSE;138;113;138;0;108;0;0;108;25;5;28;110;138;0;NA;NA;24.5;21.3;FALSE;FALSE
"365";NA;NA;"ERCAC";"27";"889";12;10;12;0;0;10;0;10;2;0;7;5;0;12;NA;31.7;23.5;12;10;12;0;0;10;0;10;2;0;7;5;0;12;NA;32.7;24.5;10;8;10;0;0;8;0;8;2;0;6;4;0;10;NA;33.7;25.8;FALSE;9;7;9;0;0;7;0;7;2;0;6;3;0;9;NA;34.7;27;FALSE;8;6;8;0;0;6;0;6;2;0;5;3;0;8;NA;NA;35.7;27.1;FALSE;FALSE
"366";NA;NA;"ERCAC";"27";"893";3;2;3;0;0;2;0;2;0;1;2;1;3;0;NA;24.1;19.1;3;2;3;0;0;2;0;2;0;1;2;1;3;0;NA;25.1;20.1;3;2;3;0;0;2;0;2;0;1;2;1;3;0;NA;26.1;21.1;FALSE;3;2;3;0;0;2;0;2;0;1;2;1;3;0;NA;27.1;22.1;FALSE;2;2;2;0;0;2;0;2;0;0;2;0;2;0;NA;NA;28.1;27.7;FALSE;FALSE
"367";"5610A";"75";"ERCAC";"43";"894";92;58;92;0;0;25;31;56;18;18;39;53;92;0;NA;7;2.7;88;62;88;0;0;28;30;58;16;14;34;54;88;0;NA;8.2;3.6;81;53;81;0;0;29;23;52;15;14;29;52;81;0;NA;9;2.5;FALSE;993;723;993;0;663;38;19;720;76;197;352;641;993;0;0;1.4;1.2;FALSE;1058;783;1058;0;738;35;9;782;72;204;372;686;1058;0;0;0;2.2;1.9;FALSE;TRUE
"368";"5610A";"75";"ERCAC";"36";"898";77;46;68;9;36;6;4;46;17;14;32;45;66;11;NA;8;5.6;72;45;62;10;33;6;6;45;16;11;29;43;59;13;NA;9;6.4;58;40;53;5;31;5;3;39;15;4;23;35;51;7;NA;10;7.7;FALSE;232;108;48;184;99;6;3;108;59;65;98;134;48;184;NA;3.1;1.7;FALSE;244;117;50;194;110;5;1;116;59;69;102;142;50;194;NA;NA;3.9;2.5;FALSE;TRUE
"37";NA;NA;"ER11";"3";"55";2;1;2;0;0;1;0;1;1;0;1;1;2;0;NA;13;9.4;2;1;2;0;0;1;0;1;1;0;1;1;2;0;NA;14;10.4;2;1;2;0;0;1;0;1;1;0;1;1;2;0;NA;15;11.4;FALSE;2;1;2;0;0;1;0;1;1;0;1;1;2;0;NA;16;12.4;FALSE;2;1;2;0;0;1;0;1;1;0;1;1;2;0;NA;NA;17;13.4;FALSE;FALSE
"370";NA;NA;"ERCAC";"27";"901";12;8;12;0;0;8;0;8;4;0;6;6;0;12;NA;4;4;12;8;12;0;0;8;0;8;4;0;6;6;0;12;NA;5;5;12;8;12;0;0;8;0;8;4;0;6;6;0;12;NA;6;6;FALSE;10;7;10;0;0;7;0;7;3;0;5;5;0;10;NA;7;7;FALSE;10;7;10;0;0;7;0;7;3;0;5;5;0;10;NA;NA;8;8;FALSE;TRUE
"371";NA;"48";"ERCAC";"27";"903";13;11;13;0;11;0;0;11;2;0;9;4;13;0;NA;37.4;30.4;12;10;12;0;10;0;0;10;2;0;8;4;12;0;NA;38.4;31.3;12;10;12;0;10;0;0;10;2;0;8;4;12;0;NA;39.4;32.3;FALSE;11;9;11;0;9;0;0;9;2;0;7;4;11;0;NA;40.4;33.2;FALSE;8;8;8;0;8;0;0;8;0;0;7;1;8;0;NA;NA;41.4;33.3;FALSE;FALSE
"373";NA;"12";"ERCAC";"27";"905";7;5;7;0;5;0;0;5;2;0;3;4;0;7;NA;29;24.5;4;3;4;0;3;0;0;3;1;0;2;2;0;4;NA;30;25.7;4;3;4;0;3;0;0;3;1;0;2;2;0;4;NA;31;26.7;FALSE;4;3;4;0;3;0;0;3;1;0;2;2;0;4;NA;32;27.7;FALSE;4;3;4;0;3;0;0;3;1;0;2;2;0;4;NA;NA;33;28.7;FALSE;FALSE
"375";NA;"12";"ERCAC";"27";"907";2;2;2;0;2;0;0;2;0;0;2;0;0;2;NA;23;21;2;2;2;0;2;0;0;2;0;0;2;0;0;2;NA;24;22;1;1;1;0;1;0;0;1;0;0;1;0;0;1;NA;25;25;FALSE;1;1;1;0;1;0;0;1;0;0;1;0;0;1;NA;26;26;FALSE;1;1;1;0;1;0;0;1;0;0;1;0;0;1;NA;NA;27;27;FALSE;FALSE
"376";NA;"12";"ERCAC";"27";"908";2;2;2;0;2;0;0;2;0;0;2;0;0;2;NA;40;40;1;1;1;0;1;0;0;1;0;0;1;0;0;1;NA;41;41;1;1;1;0;1;0;0;1;0;0;1;0;0;1;NA;42;42;FALSE;1;1;1;0;1;0;0;1;0;0;1;0;0;1;NA;43;43;FALSE;1;1;1;0;1;0;0;1;0;0;1;0;0;1;NA;NA;44;44;FALSE;FALSE
"377";NA;NA;"ERCAC";"27";"911";26;10;26;0;0;10;0;10;10;6;15;11;26;0;NA;10.4;10;22;9;22;0;0;9;0;9;9;4;12;10;22;0;NA;11.4;11.1;21;9;21;0;0;9;0;9;9;3;12;9;21;0;NA;12.4;12.1;FALSE;20;9;20;0;0;9;0;9;9;2;11;9;20;0;NA;13.4;13;FALSE;16;8;16;0;0;8;0;8;8;0;8;8;16;0;NA;NA;14.4;14.2;FALSE;FALSE
"378";NA;NA;"ERCAC";"27";"912";13;9;13;0;0;9;0;9;4;0;6;7;0;13;NA;6.8;5.9;5;5;5;0;0;5;0;5;0;0;2;3;0;5;NA;7.8;5.3;5;5;5;0;0;5;0;5;0;0;2;3;0;5;NA;8.8;6.3;FALSE;5;5;5;0;0;5;0;5;0;0;2;3;0;5;NA;9.8;7.3;FALSE;5;5;5;0;0;5;0;5;0;0;2;3;0;5;NA;NA;10.8;8.3;FALSE;FALSE
"379";NA;"12";"ERCAC";"27";"916";2;2;2;0;2;0;0;2;0;0;2;0;2;0;NA;16;16;2;2;2;0;2;0;0;2;0;0;2;0;2;0;NA;17;17;2;2;2;0;2;0;0;2;0;0;2;0;2;0;NA;18;18;FALSE;2;2;2;0;2;0;0;2;0;0;2;0;2;0;NA;19;19;FALSE;2;2;2;0;2;0;0;2;0;0;2;0;2;0;NA;NA;20;20;FALSE;FALSE
"38";"132Z";"11";"ER11";"2";"56";112;82;112;0;0;82;0;82;26;4;32;80;0;112;NA;19.8;14.1;108;81;108;0;0;81;0;81;25;2;31;77;0;108;NA;20.8;15.1;102;77;102;0;0;77;0;77;23;2;29;73;0;102;NA;21.9;16.1;FALSE;100;76;100;0;0;76;0;76;22;2;29;71;0;100;NA;22.9;17.1;FALSE;91;70;91;0;0;70;0;70;19;2;27;64;0;91;NA;NA;23.9;18.1;FALSE;FALSE
"380";NA;NA;"ERCAC";"27";"917";52;32;52;0;0;32;0;32;20;0;22;30;0;52;NA;8;4.5;49;30;49;0;0;30;0;30;19;0;21;28;0;49;NA;9;5.4;41;26;41;0;0;26;0;26;15;0;17;24;0;41;NA;10;6.4;FALSE;32;21;32;0;0;21;0;21;11;0;13;19;0;32;NA;11;7.3;FALSE;29;19;29;0;0;19;0;19;10;0;12;17;0;29;NA;NA;12;8.1;FALSE;FALSE
"381";NA;NA;"ERCAC";"27";"919";113;83;113;0;0;83;0;83;26;4;75;38;0;113;NA;16;15.8;98;74;98;0;0;74;0;74;23;1;66;32;0;98;NA;17;17;90;68;90;0;0;68;0;68;21;1;60;30;0;90;NA;18;18;FALSE;71;51;71;0;0;51;0;51;19;1;44;27;0;71;NA;19;18.9;FALSE;60;44;60;0;0;44;0;44;16;0;37;23;0;60;NA;NA;20;19.9;FALSE;FALSE
"382";NA;NA;"ERCAC";"27";"920";4;3;4;0;0;3;0;3;1;0;1;3;0;4;NA;16;16;4;3;4;0;0;3;0;3;1;0;1;3;0;4;NA;17;17;4;3;4;0;0;3;0;3;1;0;1;3;0;4;NA;18;18;FALSE;4;3;4;0;0;3;0;3;1;0;1;3;0;4;NA;19;19;FALSE;4;3;4;0;0;3;0;3;1;0;1;3;0;4;NA;NA;20;20;FALSE;FALSE
"383";NA;"75";"ERCAC";"27";"931";341;240;341;0;239;0;0;239;50;52;208;133;341;0;0.04;23.9;16.4;307;215;307;0;215;0;0;215;44;48;184;123;307;0;NA;24.9;17.5;273;196;273;0;196;0;0;196;41;36;167;106;273;0;NA;25.9;18.4;FALSE;263;188;263;0;188;0;0;188;40;35;161;102;263;0;NA;26.9;19.1;FALSE;237;173;237;0;173;0;0;173;35;29;146;91;237;0;NA;0.08;27.9;19.8;FALSE;FALSE
"384";NA;"46";"ERCAC";"27";"937";22;11;22;0;11;0;0;11;4;7;15;7;22;0;NA;30.2;16.5;21;10;21;0;10;0;0;10;4;7;14;7;21;0;NA;31.2;16.9;15;8;15;0;8;0;0;8;4;3;9;6;15;0;NA;32.2;19.2;FALSE;7;5;7;0;5;0;0;5;2;0;4;3;7;0;NA;33.2;24.7;FALSE;7;5;7;0;5;0;0;5;2;0;4;3;7;0;NA;NA;34.2;25.7;FALSE;FALSE
"385";NA;NA;"ERCAC";"27";"938";15;10;15;0;0;10;0;10;3;2;11;4;15;0;NA;4.8;4.4;13;8;13;0;0;8;0;8;3;2;9;4;13;0;NA;5.8;5.3;13;8;13;0;0;8;0;8;3;2;9;4;13;0;NA;6.8;6.3;FALSE;13;8;13;0;0;8;0;8;3;2;9;4;13;0;NA;7.8;7.3;FALSE;13;8;13;0;0;8;0;8;3;2;9;4;13;0;NA;NA;8.8;8.3;FALSE;FALSE
"386";"5829C";NA;"ERCAC";"27";"939";25;14;25;0;10;1;1;12;4;9;13;12;25;0;NA;-2;7.7;32;17;32;0;12;1;2;15;5;12;17;15;32;0;NA;-1;6.9;24;16;24;0;14;0;0;14;2;8;12;12;24;0;NA;0;8.7;FALSE;43;22;43;0;20;0;0;20;10;13;21;22;43;0;NA;1;3.8;FALSE;43;23;43;0;21;0;0;21;10;12;20;23;43;0;NA;NA;2;4.4;FALSE;FALSE
"387";NA;"48";"ERCAC";"27";"940";256;175;256;0;175;0;0;175;68;13;150;106;256;0;NA;19;18.2;243;170;243;0;170;0;0;170;64;9;144;99;243;0;NA;20;19.2;240;167;240;0;167;0;0;167;64;9;141;99;240;0;NA;21;20.2;FALSE;231;163;231;0;163;0;0;163;62;6;135;96;231;0;NA;22;21.3;FALSE;223;159;223;0;159;0;0;159;59;5;132;91;223;0;NA;NA;23;22.3;FALSE;FALSE
"388";NA;NA;"ERCAC";"27";"941";24;14;24;0;0;14;0;14;10;0;12;12;0;24;NA;6.9;4.5;23;13;23;0;0;13;0;13;10;0;12;11;0;23;NA;7.9;5.5;22;13;22;0;0;13;0;13;9;0;12;10;0;22;NA;8.9;6.5;FALSE;22;13;22;0;0;13;0;13;9;0;12;10;0;22;NA;9.9;7.5;FALSE;18;11;18;0;0;11;0;11;7;0;10;8;0;18;NA;NA;10.9;8.4;FALSE;FALSE
"389";NA;"46";"ERCAC";"27";"942";16;12;16;0;12;0;0;12;1;3;14;2;16;0;NA;29.2;20.3;15;12;15;0;12;0;0;12;1;2;13;2;15;0;NA;30.2;21.4;13;11;13;0;11;0;0;11;1;1;12;1;13;0;NA;31.2;23.5;FALSE;12;11;12;0;11;0;0;11;1;0;11;1;12;0;NA;32.2;24.7;FALSE;11;10;11;0;10;0;0;10;1;0;10;1;11;0;NA;NA;33.2;25.1;FALSE;FALSE
"39";"8411Z";"24";"ERCAC";"5";"2809";2372;1332;2372;0;1138;119;48;1305;393;674;1228;1144;2372;0;0.03;2.5;2.2;2474;1391;2474;0;1210;116;45;1371;398;705;1280;1194;2474;0;NA;3.3;3;3023;1818;3023;0;1423;319;60;1802;503;718;1542;1481;3023;0;0.01;3.6;3.3;FALSE;3081;1863;3081;0;1483;313;54;1850;501;730;1553;1528;3081;0;0;4.6;4;FALSE;3012;1842;3012;0;1501;300;29;1830;491;691;1538;1474;3012;0;0.03;0.1;5.7;4.9;FALSE;FALSE
"390";NA;"12";"ERCAC";"27";"943";11;5;11;0;5;0;0;5;3;3;3;8;11;0;NA;10;10.4;4;2;4;0;2;0;0;2;1;1;1;3;4;0;NA;11;11;3;2;3;0;2;0;0;2;1;0;1;2;3;0;NA;12;12;FALSE;3;2;3;0;2;0;0;2;1;0;1;2;3;0;NA;13;13;FALSE;3;2;3;0;2;0;0;2;1;0;1;2;3;0;NA;NA;14;14;FALSE;FALSE
"392";NA;NA;"ERCAC";"27";"946";121;86;121;0;0;86;0;86;35;0;60;61;121;0;NA;29;21.7;113;84;113;0;0;84;0;84;29;0;56;57;113;0;NA;30;22.4;106;79;106;0;0;79;0;79;27;0;54;52;106;0;NA;31;23.2;FALSE;99;74;99;0;0;74;0;74;25;0;51;48;99;0;NA;32;24.1;FALSE;90;67;90;0;0;67;0;67;23;0;47;43;90;0;NA;NA;33;24.8;FALSE;FALSE
"393";NA;NA;"ERCAC";"27";"947";103;64;103;0;0;64;0;64;39;0;46;57;103;0;NA;13.6;11.3;100;62;100;0;0;62;0;62;38;0;45;55;100;0;NA;14.6;12.3;91;58;91;0;0;58;0;58;33;0;41;50;91;0;NA;15.6;13.4;FALSE;89;58;89;0;0;58;0;58;31;0;39;50;89;0;NA;16.6;14.3;FALSE;88;58;88;0;0;58;0;58;30;0;39;49;88;0;NA;NA;17.6;15.4;FALSE;FALSE
"394";"4391A";"12";"ERCAC";"27";"948";35;14;35;0;9;2;1;12;9;14;17;18;35;0;NA;1.5;4.1;46;18;46;0;13;2;1;16;11;19;22;24;46;0;NA;0.5;4;46;17;46;0;12;3;1;16;10;20;22;24;46;0;NA;1.5;4.6;FALSE;48;19;48;0;15;3;0;18;9;21;21;27;48;0;NA;2.5;5.2;FALSE;51;20;51;0;18;1;1;20;10;21;22;29;51;0;NA;NA;3.5;5.5;FALSE;FALSE
"395";NA;"75";"ERCAC";"27";"949";17;11;17;0;11;0;0;11;4;2;11;6;17;0;NA;24.9;21.6;17;11;17;0;11;0;0;11;4;2;11;6;17;0;NA;25.9;22.6;17;11;17;0;11;0;0;11;4;2;11;6;17;0;NA;26.9;23.6;FALSE;17;11;17;0;11;0;0;11;4;2;11;6;17;0;NA;27.9;24.6;FALSE;16;11;16;0;11;0;0;11;3;2;11;5;16;0;NA;NA;28.9;25.5;FALSE;FALSE
"396";"1812Z";NA;"ERCAC";"27";"635";5;2;5;0;0;2;0;2;2;1;2;3;0;5;NA;5.5;5.3;6;3;6;0;0;3;0;3;2;1;2;4;1;5;NA;6.5;5.4;10;5;10;0;0;5;0;5;4;1;4;6;5;5;NA;7.5;4.3;FALSE;9;4;9;0;0;4;0;4;4;1;4;5;4;5;NA;8.5;5.5;FALSE;9;4;9;0;0;4;0;4;4;1;4;5;4;5;NA;NA;9.5;6.5;FALSE;FALSE
"397";NA;NA;"ERCAC";"27";"951";6;4;6;0;0;4;0;4;2;0;3;3;0;6;NA;11;10.4;6;4;6;0;0;4;0;4;2;0;3;3;0;6;NA;12;11.4;6;4;6;0;0;4;0;4;2;0;3;3;0;6;NA;13;12.4;FALSE;6;4;6;0;0;4;0;4;2;0;3;3;0;6;NA;14;13.4;FALSE;6;4;6;0;0;4;0;4;2;0;3;3;0;6;NA;NA;15;14.4;FALSE;FALSE
"398";"4649Z";NA;"ERCAC";"27";"952";3;2;3;0;0;2;0;2;0;1;2;1;3;0;NA;4.6;4.4;3;2;3;0;0;2;0;2;0;1;2;1;3;0;NA;5.6;5.4;3;2;3;0;0;2;0;2;0;1;2;1;3;0;NA;6.6;6.4;FALSE;3;2;3;0;0;2;0;2;0;1;2;1;3;0;NA;7.6;7.4;FALSE;3;2;3;0;0;2;0;2;0;1;2;1;3;0;NA;NA;8.6;8.4;FALSE;FALSE
"399";NA;NA;"ERCAC";"27";"958";424;278;424;0;0;278;0;278;143;3;241;183;424;0;0.04;4.8;5.6;410;271;410;0;0;271;0;271;136;3;235;175;410;0;0.02;5.8;6.7;391;260;391;0;0;260;0;260;128;3;227;164;391;0;0.01;6.8;7.7;FALSE;381;256;381;0;0;256;0;256;122;3;223;158;381;0;0;7.8;8.7;FALSE;364;246;364;0;0;246;0;246;116;2;214;150;364;0;0.02;0.1;8.8;9.7;FALSE;FALSE
"4";NA;NA;"ER11";"3";"4";8;4;8;0;0;4;0;4;4;0;4;4;8;0;NA;41;14.3;8;4;8;0;0;4;0;4;4;0;4;4;8;0;NA;42;15.3;8;4;8;0;0;4;0;4;4;0;4;4;8;0;NA;43;16.3;FALSE;8;4;8;0;0;4;0;4;4;0;4;4;8;0;NA;44;17.3;FALSE;8;4;8;0;0;4;0;4;4;0;4;4;8;0;NA;NA;45;18.3;FALSE;FALSE
"400";NA;NA;"ERCAC";"27";"959";8;6;8;0;0;6;0;6;2;0;5;3;0;8;NA;10.8;9;7;6;7;0;0;6;0;6;1;0;5;2;0;7;NA;11.8;10;7;6;7;0;0;6;0;6;1;0;5;2;0;7;NA;12.8;11;FALSE;7;6;7;0;0;6;0;6;1;0;5;2;0;7;NA;13.8;12;FALSE;7;6;7;0;0;6;0;6;1;0;5;2;0;7;NA;NA;14.8;13;FALSE;FALSE
"401";"8710A";NA;"ERCAC";"27";"960";2;1;2;0;0;1;0;1;1;0;1;1;2;0;NA;4.8;4.8;2;1;2;0;0;1;0;1;1;0;1;1;2;0;NA;5.8;5.8;2;1;2;0;0;1;0;1;1;0;1;1;2;0;NA;6.8;6.8;FALSE;2;1;2;0;0;1;0;1;1;0;1;1;2;0;NA;7.8;7.8;FALSE;2;1;2;0;0;1;0;1;1;0;1;1;2;0;NA;NA;8.8;8.8;FALSE;FALSE
"403";NA;NA;"ERCAC";"27";"962";2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;7.3;7.3;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;8.3;8.3;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;9.3;9.3;FALSE;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;10.3;10.3;FALSE;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;NA;11.3;11.3;FALSE;FALSE
"404";"3030Z";"46";"ERCAC";"27";"972";2888;1556;2888;0;712;611;29;1352;782;754;1352;1536;2621;267;0.04;7.5;3.3;3982;1784;3982;0;1170;583;14;1767;1012;1203;1860;2122;3729;253;0.02;8.5;3.2;2856;1524;2856;0;756;556;10;1322;722;812;1342;1514;2621;235;0;9.5;4.4;FALSE;2868;1514;2868;0;768;533;8;1309;717;842;1351;1517;2647;221;0;10.5;5.2;TRUE;2957;1545;2957;0;822;516;5;1343;736;878;1394;1563;2748;209;0;0.14;11.5;5.8;FALSE;TRUE
"405";"6419Z";NA;"ERCAC";"27";"974";68;41;68;0;0;41;0;41;27;0;34;34;0;68;NA;19;17.3;64;39;64;0;0;39;0;39;25;0;31;33;0;64;NA;20;18.4;60;37;60;0;0;37;0;37;23;0;29;31;0;60;NA;21;19.5;FALSE;44;29;44;0;0;29;0;29;15;0;21;23;0;44;NA;22;20.6;FALSE;38;26;38;0;0;26;0;26;12;0;17;21;0;38;NA;NA;23;21.5;FALSE;FALSE
"406";"6419Z";NA;"ERCAC";"27";"975";1;1;1;0;0;1;0;1;0;0;0;1;0;1;NA;16;16;1;1;1;0;0;1;0;1;0;0;0;1;0;1;NA;17;17;1;1;1;0;0;1;0;1;0;0;0;1;0;1;NA;18;18;FALSE;1;1;1;0;0;1;0;1;0;0;0;1;0;1;NA;19;19;FALSE;1;1;1;0;0;1;0;1;0;0;0;1;0;1;NA;NA;20;20;FALSE;FALSE
"407";"6419Z";NA;"ERCAC";"27";"976";119;71;119;0;0;71;0;71;48;0;60;59;119;0;NA;17.8;12.4;111;67;111;0;0;67;0;67;44;0;55;56;111;0;NA;18.8;13.3;101;62;101;0;0;62;0;62;39;0;50;51;101;0;NA;19.8;14.3;FALSE;96;59;96;0;0;59;0;59;37;0;47;49;96;0;NA;20.8;15.4;FALSE;87;56;87;0;0;56;0;56;31;0;42;45;87;0;NA;NA;21.8;16.5;FALSE;FALSE
"409";NA;NA;"ER24";"45";"985";20;10;20;0;10;0;0;10;5;5;9;11;20;0;NA;8.5;6.9;20;11;20;0;11;0;0;11;4;5;8;12;20;0;NA;9.5;7.5;15;8;15;0;8;0;0;8;3;4;7;8;15;0;NA;10.5;8.4;FALSE;15;8;15;0;8;0;0;8;3;4;7;8;15;0;NA;11.5;9.4;FALSE;10;6;10;0;6;0;0;6;2;2;4;6;10;0;NA;NA;12.5;9.9;FALSE;FALSE
