"Lien_E";"Actifs";"Non_actifs";"Portabilite";"Produit1";"Produit2";"Produit3";"Tps_adh_E_au_L";"Code_ape";"Departement";"Regroup1";"Regroup4";"BASE";"OPTION_percent";"Nb_pers_2018";"Nb_fam_2018";"Nb_pers_2019";"Nb_fam_2019";"Nb_pers_2020";"Nb_fam_2020";"Nb_pers_2021";"Nb_fam_2021";"Nb_pers_2022";"Nb_fam_2022";"Tps_adh_moy_pers_ds_L";"Asspri";"Asspri_percent";"Conjoint";"Conjoint_percent";"Enfant";"Enfant_percent";"Femme";"Femme_percent";"Homme";"Homme_percent";"Respo_percent";"Non_respo_percent";"VIP";"Prod1_Ind2018";"Prod1_Ind2019";"Prod1_Ind2020";"Prod1_Ind2021";"Prod1_Ind2022";"Prod1_Ind2023";"Prod2_Ind2018";"Prod2_Ind2019";"Prod2_Ind2020";"Prod2_Ind2021";"Prod2_Ind2022";"Prod2_Ind2023";"Prod3_Ind2018";"Prod3_Ind2019";"Prod3_Ind2020";"Prod3_Ind2021";"Prod3_Ind2022";"Prod3_Ind2023";"Renégo2020";"Renégo2021";"Renégo2022"
"579";0;16;0;"1289";NA;NA;9.9;"8790A";NA;"ER24";"45";16;0;8;6;8;6;6;5;6;5;2;2;6.3;12;75;4;25;0;0;8;50;8;50;100;0;FALSE;0.01;0.2;0.15;0.04;0.03;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"58";0;5;0;"91";NA;NA;4.9;NA;NA;"ER11";"3";5;0;2;1;1;1;1;1;1;1;1;1;14.3;3;60;2;40;0;0;2;40;3;60;100;0;FALSE;0.01;0;NA;NA;NA;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"580";0;10;0;"1290";NA;NA;8;"4618Z";NA;"ER24";"45";10;0;5;3;5;3;5;3;5;3;5;3;8;6;60;4;40;0;0;6;60;4;40;100;0;FALSE;0.01;0;0;0.015;0.02;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"581";4;3;0;"1294";NA;NA;9.8;"8622B";NA;"ER24";"45";7;0;3;2;3;2;3;2;3;2;2;2;8.8;5;71.4285714285714;0;0;2;28.5714285714286;5;71.4285714285714;2;28.5714285714286;100;0;FALSE;0.01;0;0;0.015;0.02;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"582";0;2;0;"1295";NA;NA;9.7;"2825Z";NA;"ER24";"45";2;0;1;1;1;1;1;1;1;1;1;1;9.5;2;100;0;0;0;0;0;0;2;100;100;0;FALSE;0.1;0.1;0.05;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"583";0;4;0;"1296";NA;NA;8.9;"4931Z";NA;"ER24";"51";4;0;2;2;2;2;2;2;2;2;2;2;7.9;4;100;0;0;0;0;0;0;4;100;0;100;FALSE;0.025;0;0.01;0.1;0.04;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"584";92;0;26;"1297";"1216";NA;9;"4690Z";NA;"ER24";"45";118;0;32;16;26;13;34;16;35;19;28;14;0.5;64;54.2372881355932;14;11.864406779661;40;33.8983050847458;68;57.6271186440678;50;42.3728813559322;100;0;FALSE;0.01;0;0;0;0.02;0.06;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"585";0;12;0;"1298";NA;NA;9;"4690Z";NA;"ER24";"45";12;0;6;3;5;3;5;3;5;3;5;3;7.2;6;50;4;33.3333333333333;2;16.6666666666667;6;50;6;50;100;0;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"586";0;26;0;"1300";"1299";"1314";11;"1091Z";NA;"ERCAC";"53";26;0;13;8;13;8;13;8;13;8;9;6;10.7;16;61.5384615384615;10;38.4615384615385;0;0;10;38.4615384615385;16;61.5384615384615;0;100;FALSE;0.025;0;0;0.01;0.02;0.06;0.025;0;0;0.01;0.02;0.06;0.025;0;0;0.01;0.02;0.06;FALSE;FALSE;FALSE
"587";90;93;0;"1301";NA;NA;11;"8552Z";"15";"ERCAC";"53";183;0;85;59;76;53;72;48;68;45;67;44;45.7;123;67.2131147540984;52;28.4153005464481;8;4.37158469945355;95;51.9125683060109;88;48.0874316939891;100;0;FALSE;0.04;0;0;0;0.02;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"588";2637;79;237;"2240";"2241";"2242";6.9;"6512Z";"15";"ERCAC";"54";2953;0;685;431;740;459;763;472;912;550;921;560;1.2;1799;60.921097189299;255;8.63528614967829;899;30.4436166610227;1925;65.1879444632577;1028;34.8120555367423;100;0;FALSE;0.05;0.05;0.05;0;0;0;0.05;0.05;0.05;0;0;0;0.05;0.05;0.05;0;0;0;FALSE;FALSE;FALSE
"589";0;24;0;"1304";NA;NA;11.9;NA;NA;"ERCAC";"53";24;0;12;8;12;8;11;8;10;7;10;7;11.9;16;66.6666666666667;8;33.3333333333333;0;0;14;58.3333333333333;10;41.6666666666667;0;100;FALSE;0.01;0;0.2;0.1;0.06;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"59";56;5;4;"95";"94";NA;1.4;"4791B";"11";"ER11";"3";65;0;17;7;16;7;19;8;27;12;29;13;1;27;41.5384615384615;14;21.5384615384615;24;36.9230769230769;24;36.9230769230769;41;63.0769230769231;100;0;FALSE;0.2;0.2;0;0;0.02;0.06;0.2;0.2;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"590";0;20;0;"1306";NA;NA;10.8;NA;NA;"ERCAC";"53";20;0;10;8;8;7;8;7;7;6;7;6;8.9;16;80;2;10;2;10;16;80;4;20;0;100;FALSE;0.04;0.02;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"591";202;0;0;"1309";NA;NA;11.9;NA;"15";"ERCAC";"53";202;0;83;81;78;79;74;74;68;68;57;57;9.9;198;98.019801980198;0;0;4;1.98019801980198;80;39.6039603960396;122;60.3960396039604;100;0;FALSE;0.04;0.02;0;0.1;0.06;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"592";0;20;0;"1311";NA;NA;11.9;NA;NA;"ERCAC";"53";20;0;10;9;10;9;10;9;8;7;5;5;10;18;90;2;10;0;0;14;70;6;30;0;100;FALSE;0.04;0.02;0;0;0.2;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"593";48;115;0;"1312";NA;NA;11.9;"8899B";"15";"ERCAC";"53";163;0;80;52;72;49;68;48;65;47;60;44;53.1;105;64.4171779141104;44;26.9938650306748;14;8.58895705521472;99;60.7361963190184;64;39.2638036809816;100;0;FALSE;0.025;0;0;0.01;0.03;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"594";0;18;0;"1313";NA;NA;6.9;NA;NA;"ERCAC";"53";18;0;7;5;7;5;5;4;3;2;3;2;4.4;13;72.2222222222222;5;27.7777777777778;0;0;13;72.2222222222222;5;27.7777777777778;100;0;FALSE;0.15;0.02;NA;NA;NA;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"595";0;1;0;"1315";NA;NA;11.9;NA;NA;"ERCAC";"55";1;0;1;1;1;1;1;1;1;1;1;1;11.9;1;100;0;0;0;0;0;0;1;100;0;100;FALSE;NA;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"596";0;10;0;"1316";NA;NA;11.9;NA;NA;"ERCAC";"55";10;0;10;6;10;6;10;6;7;5;7;5;11.9;6;60;4;40;0;0;4;40;6;60;0;100;FALSE;NA;0.02;0.05;0.1;0.03;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"597";0;32;0;"1318";NA;NA;11.9;NA;NA;"ERCAC";"53";32;0;16;14;15;13;12;10;6;5;4;4;8.1;28;87.5;4;12.5;0;0;26;81.25;6;18.75;0;100;FALSE;0.1;0;0;0.01;0.02;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"598";188;0;0;"1319";"1378";NA;10.1;"8710A";"15";"ERCAC";"53";188;0;88;45;88;45;85;44;79;41;55;33;24.6;94;50;34;18.0851063829787;60;31.9148936170213;118;62.7659574468085;70;37.2340425531915;100;0;FALSE;0.04;0.02;0.01;0.1;0.15;0.15;0.04;0.02;0.01;0.1;0.15;0.15;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"599";0;26;0;"1320";NA;NA;11.9;NA;NA;"ERCAC";"53";26;0;13;12;7;7;7;7;5;5;3;3;11.9;24;92.3076923076923;2;7.69230769230769;0;0;16;61.5384615384615;10;38.4615384615385;0;100;FALSE;0.2;0.15;0.05;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"6";8;0;0;"6";NA;NA;35.9;"1330Z";"11";"ER11";"2";8;0;4;3;2;2;2;2;2;2;2;2;21.1;6;75;0;0;2;25;4;50;4;50;100;0;FALSE;0;0;0;0;0.2;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"60";10;4;0;"98";"97";NA;6.9;"4399E";"11";"ER11";"5";14;0;7;4;7;4;7;4;7;4;7;4;19.5;8;57.1428571428571;2;14.2857142857143;4;28.5714285714286;4;28.5714285714286;10;71.4285714285714;100;0;FALSE;0.01;0;0;0;0.02;0.16;0.01;0;0;0;0.02;0.16;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"600";264;53;0;"1321";NA;NA;11.9;NA;"15";"ERCAC";"53";317;0;157;94;136;87;110;72;67;48;54;37;10.3;191;60.2523659305994;74;23.3438485804416;52;16.403785488959;191;60.2523659305994;126;39.7476340694006;100;0;FALSE;0.03;0.15;0.03;0.1;0.03;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"601";0;14;0;"1323";NA;NA;12;NA;NA;"ERCAC";"53";14;0;7;4;7;4;7;4;7;4;5;3;12;8;57.1428571428571;6;42.8571428571429;0;0;8;57.1428571428571;6;42.8571428571429;0;100;FALSE;0.01;0;0;0;0.15;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"602";2;0;0;"1324";NA;NA;8.7;NA;"15";"ERCAC";"53";2;0;1;1;1;1;1;1;1;1;1;1;8.7;2;100;0;0;0;0;2;100;0;0;100;0;FALSE;0.15;0.05;0.01;0.04;0.2;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"603";30;322;0;"1326";NA;NA;8.4;NA;NA;"ERCAC";"53";352;0;176;119;161;109;145;99;141;98;128;90;8.4;236;67.0454545454545;108;30.6818181818182;8;2.27272727272727;176;50;176;50;100;0;FALSE;0.03;0.02;0.01;0.06;0.1;0.16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"604";0;2;0;"1328";NA;NA;11.9;NA;NA;"ERCAC";"53";2;0;1;1;1;1;1;1;1;1;1;1;11;2;100;0;0;0;0;0;0;2;100;0;100;FALSE;0.025;0;0;0;0.02;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"605";820;72;35;"2244";"1330";"1331";5.1;"8560Z";"15";"ERCAC";"56";927;0;127;83;130;80;255;167;290;190;279;187;14.1;602;64.940668824164;107;11.5426105717368;218;23.5167206040992;530;57.1736785329018;397;42.8263214670982;100;0;FALSE;0.03;0;0;0;0;0;0.03;0;0;0;0;0;0.03;0;0;0;0;0;FALSE;FALSE;FALSE
"606";0;4;0;"1332";NA;NA;10.8;"4520A";NA;"ERCAC";"53";4;0;2;1;2;1;2;1;2;1;2;1;10.8;2;50;2;50;0;0;2;50;2;50;0;100;FALSE;0.01;0.02;0.05;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"607";0;18;0;"1333";NA;NA;11.9;NA;NA;"ERCAC";"53";18;0;9;7;9;7;8;6;8;6;8;6;11.9;14;77.7777777777778;4;22.2222222222222;0;0;12;66.6666666666667;6;33.3333333333333;0;100;FALSE;0.025;0;0;0;0.2;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"608";0;56;0;"1334";NA;NA;11.9;"5530Z";NA;"ERCAC";"53";56;0;28;18;25;17;23;16;20;14;20;14;28.5;36;64.2857142857143;20;35.7142857142857;0;0;36;64.2857142857143;20;35.7142857142857;0;100;FALSE;0.03;0.02;0;0;0.03;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"609";0;113;0;"1336";NA;NA;11.9;NA;NA;"ERCAC";"53";113;0;71;62;63;55;53;48;43;39;38;34;1.9;100;88.4955752212389;11;9.73451327433628;2;1.76991150442478;71;62.8318584070796;42;37.1681415929204;0;100;FALSE;NA;NA;NA;NA;NA;0.16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"61";0;2;0;"99";NA;NA;15.9;NA;NA;"ER11";"3";2;0;1;1;1;1;1;1;1;1;1;1;17.4;2;100;0;0;0;0;2;100;0;0;100;0;FALSE;0.03;0;0;0;0.02;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"610";32;0;0;"1338";NA;NA;12.1;"1812Z";"15";"ERCAC";"53";32;0;16;6;14;5;11;4;11;4;10;4;7.3;12;37.5;6;18.75;14;43.75;16;50;16;50;100;0;FALSE;0.025;0.2;0.15;0.04;0.03;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"611";0;6;0;"1339";NA;NA;9.3;"4673A";NA;"ERCAC";"53";6;0;3;2;3;2;3;2;3;2;1;1;8.9;4;66.6666666666667;2;33.3333333333333;0;0;4;66.6666666666667;2;33.3333333333333;100;0;FALSE;0.025;0.02;0.05;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"612";0;10;0;"1341";NA;NA;11.9;NA;NA;"ERCAC";"53";10;0;5;3;5;3;3;2;3;2;3;2;5.8;6;60;4;40;0;0;4;40;6;60;0;100;FALSE;0.05;0.02;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"613";256;0;0;"1345";NA;NA;11.2;NA;"15";"ERCAC";"53";256;0;128;88;116;82;101;73;94;68;91;67;10.9;176;68.75;72;28.125;8;3.125;108;42.1875;148;57.8125;100;0;FALSE;0.04;0;0;0.015;0.03;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"614";0;2;0;"1346";NA;NA;11.7;NA;NA;"ERCAC";"53";2;0;2;1;2;1;2;1;2;1;2;1;11.7;1;50;1;50;0;0;1;50;1;50;0;100;FALSE;0.1;0.05;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"615";0;88;0;"1348";NA;NA;11.9;NA;NA;"ERCAC";"53";88;0;44;24;42;23;39;23;32;20;30;19;9.3;48;54.5454545454545;36;40.9090909090909;4;4.54545454545455;42;47.7272727272727;46;52.2727272727273;0;100;FALSE;0.04;0;0;0;0.02;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"616";0;0;10;"1319";NA;NA;7.9;NA;NA;"ERCAC";"53";10;0;2;2;4;4;1;1;0;0;1;1;1;10;100;0;0;0;0;8;80;2;20;100;0;TRUE;0.04;0.02;0.01;0.1;0.15;0.15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"617";1804;7;0;"1350";NA;NA;8.4;"5610C";"15";"ERCAC";"53";1811;0;223;170;220;172;327;298;402;363;377;336;7.5;1603;88.5146327995583;54;2.98177802319161;154;8.50358917725014;884;48.8128106018774;927;51.1871893981226;100;0;TRUE;0.04;0;NA;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"618";118;196;14;"1351";"1394";NA;11.7;"1051C";"15";"ERCAC";"53";328;0;143;84;122;74;113;68;106;65;91;57;12.9;189;57.6219512195122;87;26.5243902439024;52;15.8536585365854;151;46.0365853658537;177;53.9634146341463;100;0;FALSE;0.01;0;NA;NA;NA;0.1;0.01;0;NA;NA;NA;0.1;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"619";0;118;0;"1356";NA;NA;11.9;NA;NA;"ERCAC";"53";118;0;59;41;55;38;52;36;48;34;37;26;9;72;61.0169491525424;30;25.4237288135593;16;13.5593220338983;70;59.3220338983051;48;40.6779661016949;0;100;FALSE;0.025;0;0;0.08;0.03;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"62";12;0;0;"101";NA;NA;14.2;"4332B";"11";"ER11";"3";12;0;6;2;6;2;6;2;6;2;6;2;14.2;4;33.3333333333333;4;33.3333333333333;4;33.3333333333333;6;50;6;50;100;0;FALSE;0.04;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"620";0;62;0;"1357";NA;NA;11.9;NA;NA;"ERCAC";"53";62;0;31;21;27;18;25;17;21;15;16;12;10.7;42;67.741935483871;20;32.258064516129;0;0;38;61.2903225806452;24;38.7096774193548;0;100;FALSE;0.01;0;0;0;0.02;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"621";0;18;0;"1360";"1358";NA;11.7;"9312Z";NA;"ERCAC";"53";18;0;9;7;7;6;7;6;6;5;6;5;18.5;14;77.7777777777778;4;22.2222222222222;0;0;6;33.3333333333333;12;66.6666666666667;100;0;FALSE;0.2;0.02;0.01;0;0.04;0.1;0.2;0.02;0.01;0;0.04;0.1;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"622";0;16;0;"1359";NA;NA;11.9;"9312Z";NA;"ERCAC";"53";16;0;8;7;8;7;8;7;7;6;7;6;11.9;14;87.5;2;12.5;0;0;10;62.5;6;37.5;100;0;FALSE;0.1;0.02;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"623";0;130;0;"1361";NA;NA;11.9;NA;NA;"ERCAC";"53";130;0;65;46;56;40;50;34;42;29;39;26;9.6;92;70.7692307692308;36;27.6923076923077;2;1.53846153846154;68;52.3076923076923;62;47.6923076923077;0;100;FALSE;0.025;0;0;0.01;0.02;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"624";0;28;0;"1363";"1362";NA;10.5;NA;NA;"ERCAC";"53";28;0;14;8;14;8;10;6;6;4;6;4;4.2;16;57.1428571428571;12;42.8571428571429;0;0;16;57.1428571428571;12;42.8571428571429;0;100;FALSE;0.025;0;0;0;0.02;0.06;0.025;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"625";0;83;0;"1365";"1364";"1366";11.9;NA;NA;"ERCAC";"53";83;0;41;28;39;26;38;26;36;25;31;23;10.3;57;68.6746987951807;22;26.5060240963855;4;4.81927710843374;32;38.5542168674699;51;61.4457831325301;10.8433734939759;89.1566265060241;FALSE;0.04;0.02;0;0;0.02;0.06;0.04;0.02;0;0;0.02;0.06;0.04;0.02;0;0;0.02;0.06;FALSE;FALSE;FALSE
"626";0;78;0;"1367";NA;NA;11.9;"8899B";NA;"ERCAC";"53";78;0;39;28;32;24;29;21;26;19;24;17;11.9;56;71.7948717948718;22;28.2051282051282;0;0;42;53.8461538461538;36;46.1538461538462;100;0;FALSE;0.04;0.02;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"627";0;12;0;"1368";NA;NA;11.9;NA;NA;"ERCAC";"53";12;0;6;4;6;4;6;4;6;4;6;4;9.7;8;66.6666666666667;4;33.3333333333333;0;0;6;50;6;50;0;100;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"628";328;0;0;"1369";NA;NA;11.9;NA;"15";"ERCAC";"53";328;0;161;146;132;121;115;106;99;90;77;74;11.9;296;90.2439024390244;12;3.65853658536585;20;6.09756097560976;158;48.1707317073171;170;51.8292682926829;100;0;FALSE;0.04;0.1;0.03;0.04;0.03;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"629";0;76;0;"1371";"1370";NA;11.9;NA;NA;"ERCAC";"53";76;0;38;23;33;19;29;18;19;15;15;12;7;46;60.5263157894737;20;26.3157894736842;10;13.1578947368421;44;57.8947368421053;32;42.1052631578947;89.4736842105263;10.5263157894737;FALSE;0.01;0;0.05;0.04;0.02;0.2;0.01;0;0.05;0.04;0.02;0.2;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"63";2;0;0;"104";NA;NA;25.3;"524V";"11";"ER11";"3";2;0;1;1;1;1;1;1;1;1;1;1;19.7;2;100;0;0;0;0;0;0;2;100;100;0;FALSE;0;0;0;0;0.02;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"630";0;10;0;"1372";NA;NA;11.9;NA;NA;"ERCAC";"53";10;0;5;3;5;3;5;3;5;3;5;3;11.9;6;60;4;40;0;0;6;60;4;40;0;100;FALSE;0.025;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"631";0;4;0;"1373";NA;NA;10.2;NA;NA;"ERCAC";"53";4;0;2;1;2;1;2;1;2;1;2;1;10.2;2;50;2;50;0;0;2;50;2;50;0;100;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"632";0;2;0;"1375";NA;NA;8.9;"8710A";NA;"ERCAC";"53";2;0;1;1;1;1;1;1;1;1;1;1;8.9;2;100;0;0;0;0;2;100;0;0;100;0;FALSE;0;0;0;0;0.02;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"633";42;9;0;"1377";NA;NA;9.9;NA;"15";"ERCAC";"53";51;0;20;12;21;12;20;12;21;13;19;13;9.9;29;56.8627450980392;10;19.6078431372549;12;23.5294117647059;26;50.9803921568627;25;49.0196078431373;100;0;FALSE;0.05;0.02;NA;NA;NA;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"634";0;24;0;"1381";NA;NA;11.9;NA;NA;"ERCAC";"53";24;0;12;8;12;8;12;8;12;8;12;8;8.9;16;66.6666666666667;8;33.3333333333333;0;0;12;50;12;50;100;0;FALSE;0.04;0;0.2;0.1;0.1;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"635";0;6;0;"1382";NA;NA;11.9;NA;NA;"ERCAC";"53";6;0;3;2;3;2;3;2;3;2;3;2;10.9;4;66.6666666666667;2;33.3333333333333;0;0;2;33.3333333333333;4;66.6666666666667;100;0;FALSE;0.01;0;0;0.015;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"636";0;26;0;"1383";"1384";NA;11.9;NA;NA;"ERCAC";"53";26;0;13;9;12;8;11;7;9;5;5;3;7;18;69.2307692307692;8;30.7692307692308;0;0;16;61.5384615384615;10;38.4615384615385;38.4615384615385;61.5384615384615;FALSE;0.01;0;0;0;0.02;0.06;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"637";0;98;0;"1385";NA;NA;11.9;NA;NA;"ERCAC";"53";98;0;49;39;35;29;34;28;16;14;12;11;7.3;78;79.5918367346939;20;20.4081632653061;0;0;60;61.2244897959184;38;38.7755102040816;0;100;FALSE;0.04;0.02;0;0.1;0.15;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"638";20;0;0;"1387";NA;NA;11.9;NA;"15";"ERCAC";"53";20;0;10;6;8;5;6;4;6;4;6;4;6;12;60;4;20;4;20;12;60;8;40;100;0;FALSE;0.03;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"639";0;8;0;"1388";NA;NA;11.9;NA;NA;"ERCAC";"53";8;0;4;2;4;2;2;1;2;1;2;1;6.8;4;50;4;50;0;0;4;50;4;50;0;100;FALSE;0.04;0.02;0.03;0.01;0.2;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"64";9342;537;748;"299";"108";"1344";6.9;"4941B";"12";"ERCAC";"11";9502;10.5862425896302;2208;1322;2394;1386;2600;1522;2878;1721;2808;1715;354.1;5849;55.039051472664;1688;15.8840688811518;3090;29.0768796461842;3783;35.5980050813964;6844;64.4019949186035;99.7459301778489;0.254069822151125;FALSE;0;0;NA;NA;0;0;0;0;NA;NA;0;0;0;0;NA;NA;0;0;FALSE;FALSE;FALSE
"640";0;2;0;"1389";NA;NA;11.9;NA;NA;"ERCAC";"53";2;0;1;1;1;1;1;1;1;1;1;1;11.9;2;100;0;0;0;0;0;0;2;100;0;100;FALSE;0.01;0;0;0;0.1;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"641";0;8;0;"1390";NA;NA;11.9;NA;NA;"ERCAC";"53";8;0;4;2;4;2;2;1;2;1;2;1;11.1;4;50;4;50;0;0;4;50;4;50;0;100;FALSE;0.03;0.05;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"642";4;0;0;"1393";NA;NA;11.9;NA;"15";"ERCAC";"53";4;0;2;2;1;1;1;1;1;1;1;1;11.9;4;100;0;0;0;0;0;0;4;100;100;0;FALSE;0.01;0;0;0;0.2;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"643";57;7;4;"1397";NA;NA;14;"2573A";NA;"ER76";"57";68;0;57;18;54;17;54;17;46;14;43;13;50;22;32.3529411764706;19;27.9411764705882;27;39.7058823529412;33;48.5294117647059;35;51.4705882352941;100;0;FALSE;0.025;0;0;0;0.02;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
