"Lien_E";"Actifs";"Non_actifs";"Portabilite";"Produit1";"Produit2";"Produit3";"Annee_adh_E_au_L";"Tps_adh_E_au_L";"Code_ape";"Departement";"Regroup1";"Regroup4";"BASE_percent";"OPTION_percent";"Nb_pers_2018";"Nb_fam_2018";"Nb_pers_2019";"Nb_fam_2019";"Nb_pers_2020";"Nb_fam_2020";"Nb_pers_2021";"Nb_fam_2021";"Nb_pers_2022";"Nb_fam_2022";"Anciennete_pers_ds_L";"Tps_adh_moy_pers_ds_L";"Asspri";"Asspri_percent";"Conjoint";"Conjoint_percent";"Enfant";"Enfant_percent";"Femme";"Femme_percent";"Homme";"Homme_percent";"Respo";"Respo_percent";"Non_respo";"Non_respo_percent";"VIP";"Prod1_Ind2018";"Prod1_Ind2019";"Prod1_Ind2020";"Prod1_Ind2021";"Prod1_Ind2022";"Prod1_Ind2023";"Prod2_Ind2018";"Prod2_Ind2019";"Prod2_Ind2020";"Prod2_Ind2021";"Prod2_Ind2022";"Prod2_Ind2023";"Prod3_Ind2018";"Prod3_Ind2019";"Prod3_Ind2020";"Prod3_Ind2021";"Prod3_Ind2022";"Prod3_Ind2023";"Renégo2020";"Renégo2021";"Renégo2022";"Actifs.f";"Non_actifs.f";"Portabilite.f";"Annee_adh_E_au_L.f";"Region";"Anciennete_pers_ds_L.f";"Prod1_Ind2018.f";"Prod1_Ind2019.f";"Prod1_Ind2020.f";"Prod1_Ind2021.f";"Prod1_Ind2022.f";"Prod1_Ind2023.f";"Prod2_Ind2018.f";"Prod2_Ind2019.f";"Prod2_Ind2020.f";"Prod2_Ind2021.f";"Prod2_Ind2022.f";"Prod2_Ind2023.f";"Prod3_Ind2018.f";"Prod3_Ind2019.f";"Prod3_Ind2020.f";"Prod3_Ind2021.f";"Prod3_Ind2022.f";"Prod3_Ind2023.f"
"128";10;21;0;"378";NA;NA;1900;44892;NA;"11";"ER66";"17";100;0;22;19;20;17;17;16;16;15;14;13;2002;6240;26;83.8709677419355;3;9.67741935483871;2;6.45161290322581;20;0.04;0.1;0.2;0.08;0.2;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(20,100]";"(-0.1,10]";"(1.9e+03,1.95e+03]";"Occitanie";"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"129";0;24;0;"379";NA;NA;1900;44892;NA;NA;"ER66";"17";100;0;12;9;10;8;8;6;8;6;8;6;2004;6543;18;75;6;25;0;0;12;0.025;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(20,100]";"(-0.1,10]";"(1.9e+03,1.95e+03]";NA;"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"13";1340;2064;227;"13";"517";"924";2012;3789;"2932Z";"12";"ERCAC";"4";0;100;2826;2046;2694;1936;2557;1865;2469;1822;2209;1641;2015;269921;2590;71.3302120627926;741;20.4076012117874;300;8.26218672541999;1767;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(1e+03,1.61e+04]";"(1e+03,3.43e+03]";"(100,1e+03]";"(2.01e+03,2.02e+03]";"Occitanie";"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"130";2;0;0;"381";NA;NA;1900;44892;"8610Z";"66";"ER66";"17";100;0;1;1;1;1;1;1;0;0;0;0;2001;7183;2;100;0;0;0;0;0;0.2;0.02;0;0;0.02;0.16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(1.9e+03,1.95e+03]";"Occitanie";"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"131";6;0;0;"384";NA;NA;1900;44892;"8610Z";"75";"ER66";"17";100;0;3;1;2;1;0;0;0;0;0;0;2001;6574;2;33.3333333333333;0;0;4;66.6666666666667;4;0.025;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(1.9e+03,1.95e+03]";"75";"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"132";6;0;0;"385";NA;NA;1900;44892;"4631Z";"66";"ER66";"17";100;0;3;3;3;3;3;3;3;3;3;3;2002;8002;6;100;0;0;0;0;4;0.01;0;0;0.04;0.02;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(1.9e+03,1.95e+03]";"Occitanie";"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"133";0;32;0;"386";NA;NA;2010;4595;NA;NA;"ER66";"3";100;0;16;11;15;11;12;9;10;8;10;8;2010;3167;22;68.75;10;31.25;0;0;16;0.03;0.05;0;0.1;0.2;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(20,100]";"(-0.1,10]";"(2e+03,2.01e+03]";NA;"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"134";20;0;0;"388";NA;NA;1900;44892;"4511Z";"66";"ER66";"17";100;0;10;5;5;3;5;3;5;3;5;3;2001;8002;10;50;8;40;2;10;12;0.1;0.02;0;0;0.02;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(10,20]";"(-0.1,10]";"(-0.1,10]";"(1.9e+03,1.95e+03]";"Occitanie";"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"135";144;5;0;"391";"389";"390";2002;7637;"9499Z";"66";"ER66";"17";100;0;74;42;66;39;61;38;61;38;59;37;2008;7637;85;57.0469798657718;28;18.7919463087248;36;24.1610738255034;89;0.03;0.02;0;0;0.02;0.1;0.03;0.02;0;0;0.02;0.1;0.03;0.02;0;0;0.02;0.1;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(100,200]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";"Occitanie";"(2e+03,2.01e+03]";NA;"(-0.05,0]";"(0,0.05]";"(0.05,0.1]";"(0,0.05]";"(0,0.05]";NA;"(-0.05,0]";"(0,0.05]";"(0.05,0.1]";NA;NA;NA;"(-0.05,0]";NA;NA;"(0,0.05]";NA
"136";2;0;0;"392";NA;NA;1900;44892;"8610Z";"66";"ER66";"17";100;0;1;1;0;0;0;0;0;0;0;0;2002;6117;2;100;0;0;0;0;2;0.01;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(1.9e+03,1.95e+03]";"Occitanie";"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"137";12;0;0;"394";NA;NA;2005;6541;"1082Z";"66";"ER66";"17";100;0;6;3;6;3;6;3;6;3;6;3;2005;6329;6;50;2;16.6666666666667;4;33.3333333333333;8;0.01;0;0;0;0.02;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(10,20]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";"Occitanie";"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"138";0;4;0;"395";NA;NA;2005;6541;NA;NA;"ER66";"3";100;0;2;1;2;1;2;1;2;1;2;1;2008;3894;2;50;2;50;0;0;2;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";NA;"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"139";0;36;0;"397";NA;NA;2008;5355;NA;NA;"ER66";"3";100;0;18;14;16;12;16;12;14;11;13;10;2008;3835;28;77.7777777777778;8;22.2222222222222;0;0;20;0.05;0.15;0.05;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(20,100]";"(-0.1,10]";"(2e+03,2.01e+03]";NA;"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"14";29;9;4;"14";"96";"57";2011;3971;"4334Z";"11";"ER11";"2";0;100;40;20;37;19;32;15;30;15;26;14;2012;22097;21;50;7;16.6666666666667;14;33.3333333333333;23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(20,50]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";"Occitanie";"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"140";16;0;0;"400";"399";"398";2005;6541;NA;"66";"ER66";"17";100;0;8;5;7;4;5;3;5;3;5;3;2005;5811;10;62.5;2;12.5;4;25;8;0.01;0;0;0;0.02;0.06;0.01;0;0;0;0.02;0.06;0.01;0;0;0;0.02;0.06;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(10,20]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";"Occitanie";"(2e+03,2.01e+03]";NA;"(-0.05,0]";"(0,0.05]";"(0.05,0.1]";"(0,0.05]";NA;NA;"(-0.05,0]";"(0,0.05]";"(0.05,0.1]";NA;NA;NA;"(-0.05,0]";NA;NA;"(0,0.05]";NA
"141";54;0;0;"401";NA;NA;2005;6541;"853C";"66";"ER66";"17";100;0;17;17;26;23;22;19;20;17;12;12;2016;1397;48;88.8888888888889;2;3.7037037037037;4;7.40740740740741;26;0.025;0;0;0;0.04;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(50,100]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";"Occitanie";"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"142";24;0;0;"403";NA;NA;2011;4260;"7112B";"66";"ER66";"3";100;0;7;3;4;1;8;2;4;1;5;2;2014;335;10;41.6666666666667;4;16.6666666666667;10;41.6666666666667;16;0.04;0.05;0.05;0.06;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(20,50]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";"Occitanie";"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"143";6;0;0;"404";NA;NA;2006;6176;"4752B";"66";"ER66";"3";100;0;3;3;3;3;3;3;3;3;3;3;2010;6176;6;100;0;0;0;0;2;0.1;0;0;0;0.03;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";"Occitanie";"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"144";36;0;0;"409";"407";"408";2009;5080;"1011Z";"66";"ER66";"17";100;0;18;8;14;7;10;5;10;5;8;4;2011;4267;16;44.4444444444444;8;22.2222222222222;12;33.3333333333333;16;0.04;0.05;0.2;0.06;0.2;0.2;0.04;0.05;0.2;0.06;0.2;0.2;0.04;0.05;0.2;0.06;0.2;0.2;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(20,50]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";"Occitanie";"(2.01e+03,2.02e+03]";"(0.1,0.2]";"(0.1,0.2]";"(0.1,0.2]";NA;"(0,0.05]";"(0,0.05]";"(0.1,0.2]";"(0.05,0.1]";"(0.1,0.2]";NA;NA;NA;NA;"(-0.05,0]";NA;NA;"(0,0.05]";NA
"145";2;0;0;"410";NA;NA;2011;4169;"4649Z";NA;"ER66";"3";100;0;1;1;1;1;1;1;1;1;1;1;2008;4169;2;100;0;0;0;0;0;0;0;0;0;0.02;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"146";48;3;0;"413";"414";NA;2011;4291;"4673A";"66";"ER66";"3";100;0;14;10;13;9;18;11;13;11;14;11;2016;332;35;68.6274509803922;6;11.7647058823529;10;19.6078431372549;23;NA;0;0;0;0.02;0.08;NA;0;0;0;0.02;0.08;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(20,50]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";"Occitanie";"(2.01e+03,2.02e+03]";NA;"(-0.05,0]";"(0,0.05]";"(0.05,0.1]";NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"147";208;18;40;"415";"2125";"2745";2012;3622;"6831Z";"66";"ER66";"21";89.0977443609023;10.9022556390977;80;50;72;47;77;51;78;48;78;52;2016;20843;165;62.0300751879699;25;9.3984962406015;76;28.5714285714286;149;NA;NA;0.05;0.015;0.06;0.16;NA;NA;0.05;0.015;0.06;0.16;NA;NA;0.05;0.015;0.06;0.16;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(200,1e+03]";"(10,20]";"(10,100]";"(2.01e+03,2.02e+03]";"Occitanie";"(2.01e+03,2.02e+03]";"(0,0.05]";"(0,0.05]";"(0.05,0.1]";NA;NA;NA;"(0,0.05]";"(0,0.05]";"(0.05,0.1]";NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"148";4;0;0;"416";"417";"416";2007;5811;NA;"66";"ER66";"17";100;0;2;2;2;2;2;2;2;2;2;2;2007;5691;4;100;0;0;0;0;4;0;0;0.05;0.015;0.02;0.06;0;0;0.05;0.015;0.02;0.06;0;0;0.05;0.015;0.02;0.06;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";"Occitanie";"(2e+03,2.01e+03]";"(0,0.05]";"(0,0.05]";"(0,0.05]";"(0.05,0.1]";NA;NA;"(0,0.05]";"(0,0.05]";"(0,0.05]";"(0.05,0.1]";NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"149";0;258;0;"418";NA;NA;1900;44892;NA;"66";"ER66";"17";100;0;129;100;119;96;114;92;103;85;94;79;2001;8002;200;77.5193798449613;58;22.4806201550388;0;0;168;0.025;0;0;0;0.02;0.16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(100,1e+03]";"(-0.1,10]";"(1.9e+03,1.95e+03]";"Occitanie";"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"15";2674;891;84;"435";"2292";"2882";2016;2237;"8710A";"19";"ERCAC";"5";100;0;1302;962;1226;921;1233;902;1181;868;1098;809;2017;136418;2591;71.0057550013702;496;13.5927651411346;562;15.4014798574952;1846;0.02;0;0.01;0;0.03;0.08;0.02;0;0.01;0;0.03;0.08;0.02;0;0.01;0;0.03;0.08;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(1e+03,1.61e+04]";"(100,1e+03]";"(10,100]";"(2.01e+03,2.02e+03]";"Auvergne";"(2.01e+03,2.02e+03]";"(0,0.05]";"(0,0.05]";"(0,0.05]";"(0.05,0.1]";"(0,0.05]";NA;"(0,0.05]";"(-0.05,0]";"(0,0.05]";"(0.05,0.1]";NA;NA;NA;"(-0.05,0]";NA;NA;"(0,0.05]";NA
"150";114;6;0;"419";NA;NA;1900;44892;"8810C";"66";"ER66";"17";100;0;51;43;54;46;43;36;34;31;32;29;2007;2250;102;85;4;3.33333333333333;14;11.6666666666667;43;0.025;0;0;0;0.1;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(100,200]";"(-0.1,10]";"(-0.1,10]";"(1.9e+03,1.95e+03]";"Occitanie";"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"151";18;0;0;"420";NA;NA;2010;4715;"853C";"66";"ER66";"17";100;0;9;9;8;8;7;7;7;7;6;6;2010;3012;18;100;0;0;0;0;6;0.01;0.1;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(10,20]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";"Occitanie";"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"152";193;0;24;"421";"422";"424";2017;1943;NA;NA;"ERMNSPF";"22";69.1244239631336;30.8755760368664;29;20;32;23;38;27;48;33;53;31;2019;11700;139;64.0552995391705;17;7.83410138248848;61;28.110599078341;136;0;0;NA;NA;0.05;0.25;0;0;NA;NA;0.05;0.25;0;0;NA;NA;0.05;0.25;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(100,200]";"(-0.1,10]";"(10,100]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;"(0,0.05]";NA;NA;NA;NA;NA;"(0,0.05]";NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"153";0;166;0;"429";NA;NA;1998;8764;"634C";NA;"ER31";"24";100;0;83;44;69;40;66;39;59;35;43;28;2004;4962;88;53.0120481927711;42;25.3012048192771;36;21.6867469879518;98;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(100,1e+03]";"(-0.1,10]";"(1.95e+03,2e+03]";NA;"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"154";30;0;0;"432";NA;NA;2012;3985;NA;NA;"ER31";"24";100;0;15;10;15;10;15;10;15;10;15;10;2014;3254;20;66.6666666666667;8;26.6666666666667;2;6.66666666666667;18;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(20,50]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"155";0;149;0;"438";"437";"436";2017;1977;NA;NA;"ER31";"5";100;0;62;41;60;39;55;37;52;35;48;33;2015;4260;98;65.7718120805369;47;31.5436241610738;4;2.68456375838926;79;0.01;0.01;0;0.01;0.02;0.1;0.01;0.01;0;0.01;0.02;0.1;0.01;0.01;0;0.01;0.02;0.1;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(100,1e+03]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;"(-0.05,0]";"(0,0.05]";"(0.05,0.1]";"(0,0.05]";"(0,0.05]";NA;"(0,0.05]";"(0,0.05]";"(0.05,0.1]";NA;NA;NA;"(-0.05,0]";NA;NA;"(0,0.05]";NA
"156";314;21;48;"443";NA;NA;2007;5780;"321C";NA;"ER31";"24";100;0;106;61;129;78;119;65;114;64;104;54;2015;61;226;59.0078328981723;50;13.0548302872063;107;27.9373368146214;176;0.01;0;NA;NA;NA;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(200,1e+03]";"(20,100]";"(10,100]";"(2e+03,2.01e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"157";0;12;0;"463";NA;NA;2009;5080;"284A";NA;"ER31";"24";100;0;6;3;5;3;5;3;4;2;4;2;2014;3134;6;50;6;50;0;0;6;0.03;0.2;0.2;0.1;0.2;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(10,20]";"(-0.1,10]";"(2e+03,2.01e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"158";0;2;97;"2381";"469";NA;2014;3032;"4941A";NA;"ER31";"24";100;0;46;17;8;3;1;1;1;1;1;1;2016;4772;36;36.3636363636364;16;16.1616161616162;47;47.4747474747475;49;0.05;0;0.05;0.06;0.1;0.06;0.05;0;0.05;0.06;0.1;0.06;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(10,100]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";"(0,0.05]";"(0,0.05]";"(0.05,0.1]";"(0.05,0.1]";NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"159";11;0;0;"476";NA;NA;2021;697;"4771Z";NA;"ER31";"13";100;0;0;0;0;0;0;0;9;7;6;4;2021;2091;7;63.6363636363636;3;27.2727272727273;1;9.09090909090909;5;NA;NA;NA;NA;0.2;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(10,20]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"16";561;29;31;"2444";"2148";"1713";2016;2157;"4332A";"19";"ERCAC";"5";100;0;171;127;199;148;288;216;267;204;246;180;2018;32378;426;68.5990338164251;60;9.66183574879227;135;21.7391304347826;239;0.05;0;0.01;0;0.05;0.2;0.05;0;0.01;0;0.05;0.2;0.05;0;0.01;0;0.05;0.2;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(200,1e+03]";"(20,100]";"(10,100]";"(2.01e+03,2.02e+03]";"Auvergne";"(2.01e+03,2.02e+03]";"(0,0.05]";"(0,0.05]";"(0,0.05]";NA;"(0,0.05]";NA;"(0,0.05]";"(-0.05,0]";"(0,0.05]";NA;NA;NA;NA;"(-0.05,0]";NA;NA;"(0,0.05]";NA
"160";10;0;0;"477";NA;NA;2008;5264;"741C";NA;"ER31";"25";100;0;3;3;3;3;3;3;5;4;4;3;2017;3254;8;80;2;20;0;0;6;0;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"161";80;0;0;"480";NA;NA;2012;3985;NA;NA;"ER31";"24";100;0;36;33;37;33;22;17;17;14;18;15;2013;2557;70;87.5;6;7.5;4;5;26;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(50,100]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"162";0;14;0;"481";NA;NA;2013;3619;"2442Z";NA;"ER31";"24";100;0;7;4;7;4;7;4;5;3;5;3;2015;2646;8;57.1428571428571;6;42.8571428571429;0;0;6;0.01;0.1;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(10,20]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"163";1;0;0;"483";NA;NA;2013;3619;"4778A";NA;"ER31";"25";100;0;0;0;0;0;0;0;1;1;1;1;2021;516;1;100;0;0;0;0;0;0;0;0.03;0.04;0.1;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
